tree.ID,tree,null_DIC,slow_DIC,asym_DIC,null_post_mean_intercept,null_post_mean,null_lower95_CI_intercept,null_upper95_CI_intercept,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean_intercept,slow_post_mean,slow_post_mean_2,slow_lower95_CI_intercept,slow_upper95_CI_intercept,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean_intercept,asym_post_mean,asym_post_mean_sqrt,asym_lower95_CI_intercept,asym_upper95_CI_intercept,asym_lower95_CI,asym_upper95_CI,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
1,ArbourTree.tre.nex,244.476188330894,243.981680352928,244.094154557073,1.29141518905183,0.0110519972160115,0.88158955561812,1.73298206609616,0.00699317950056866,0.0158907803997863,450,0.00222222222222222,0.807666367134857,0.0252193555517262,-8.18513637568685e-05,-0.0105242804420413,1.53538938793645,0.00726855415268801,0.0448956687323516,-0.000178307323949412,3.36795346811414e-05,473.50523704579,0.0577777777777777,0.317954059555719,-0.00368809780050457,0.253487575033929,-1.01139902994328,1.74082351793186,-0.0222994428768288,0.0178369131735963,-0.112403967621503,0.551448158421408,418.20583036917,0.617777777777778
2,CauTree.tre.nex,688.817207800204,689.54092712906,690.080728457256,2.30441832822468,0.0039330513673159,2.09794802882243,2.4418022886457,0.00184663034087862,0.0057835448460537,450,0.00222222222222222,2.20567044089675,0.00785539306714821,-2.75129084714839e-05,1.95713544415776,2.42126971043399,0.00171052373480052,0.0139790769535466,-6.68732827762142e-05,1.49283732753247e-05,449.999999999999,0.00222222222222222,2.00949765766107,-0.00145341347981811,0.085637485022567,1.38039708255383,2.63802799624682,-0.0121093237976311,0.0096346879581688,-0.0736853012786014,0.260911056175246,450,0.00222222222222222
3,ChibaTree.tre.nex,133.036008444298,133.990962384578,134.192436670306,1.53271478462604,0.0181460349875362,0.966120294360735,2.20731545927993,-0.0161470795865171,0.0535564435413107,356.570916830649,0.00222222222222222,1.10695337058724,0.0852716413576096,-0.00212432226722601,-0.168433698039735,2.06190273622633,-0.0646039468410891,0.241733982227743,-0.00673727455432527,0.00241697154706344,450,0.0666666666666667,0.229373932567045,-0.0853764538438845,0.767253482415447,-2.35891619614995,3.16892195447872,-0.319180172504275,0.094816491320671,-0.808630914281821,2.28722201521305,450,0.853333333333333
4,CruzadoTree.tre.nex,335.674549212699,334.651733963723,335.256518471682,1.54160142679953,0.0138877014359963,1.12419523892999,1.88055004081252,0.00354741383853252,0.0229025417356752,450,0.00222222222222222,1.09887958475145,0.0440723850719775,-0.000345475667704262,0.492889063876646,1.70423983140063,0.0105362007743679,0.0777215822745347,-0.00065149056899827,9.17178913368843e-05,711.464069597071,0.00222222222222222,0.441243082019695,-0.020100817282282,0.416819156978169,-1.22610728506697,1.71743683597015,-0.0740384059390635,0.0204559526973753,-0.0890697230934165,0.986497187794157,450,0.528888888888889
5,GonzalezRigaTree.tre.nex,391.750889687742,387.822183571037,384.91718673179,2.01241356152672,0.00666018101656808,1.76480268998421,2.20204707143421,0.00231105435523205,0.0107954719824193,450,0.00222222222222222,1.75279776429718,0.0228809498818173,-0.000134486924915728,1.45397656488058,2.04768340890587,0.00819620323454728,0.0343930366361747,-0.000239696091739461,-2.38573848037049e-05,450,0.00222222222222222,0.912936794265183,-0.0194336409554611,0.376366025003311,0.218086730514187,1.5774036632356,-0.0361941096853116,-0.00335551236639731,0.167178482923191,0.604054000490578,545.676666674904,0.0222222222222221
6,MallonTree.tre.nex,115.145733646273,116.459351310531,116.192449557019,1.62548366020833,0.0112665090987299,0.983160956486245,2.19888468968566,-0.022580800607102,0.0400651098134404,613.983546648113,0.00222222222222222,1.28624732783628,0.0684569694216581,-0.00168610658500673,0.345416859468969,2.20056502940133,-0.0666792341944529,0.197717468967312,-0.00524565906380303,0.00239477405557409,450,0.00888888888888895,0.475235332710978,-0.076159986641399,0.67949646238832,-1.79000929131871,2.66281854157569,-0.222923187764536,0.115510117379017,-0.627103664475726,1.92250654283271,405.07283491276,0.666666666666667
7,RavenTree.tre.nex,109.178489144186,106.662332285806,108.9344832132,1.1816073436732,0.00753576181162098,0.445925743915723,1.90596077223017,-0.00370369607117027,0.0183936237590387,561.655135268739,0.00222222222222222,0.381079389528644,0.0392319246463013,-0.000187726723836477,-0.74144791605795,1.4696574274567,0.0148500127361331,0.0665931757976068,-0.000345131906215101,-4.63912874693051e-05,450,0.422222222222222,-0.596050215806754,-0.0239223588128401,0.521914633973405,-3.05667618982625,1.49921312704828,-0.0599647012058995,0.0132296650990611,-0.0806756500678603,1.10529068572214,321.411463676642,0.702222222222222
8,ThompsonTreeExclude.tre.nex,158.012682674402,154.273547386178,154.970119288964,1.61200673972804,0.00673835784810068,1.21857175063633,2.01522610421671,0.00260980654275045,0.0105712405274971,517.728676517192,0.00222222222222222,0.97167866737806,0.0279535327859628,-0.000133536341931959,0.170827959722374,1.69938398580416,0.00519219833950046,0.0460594372125342,-0.000245598799665459,5.98377664573491e-06,450,0.00222222222222222,0.0802885763381818,-0.0193301330843646,0.424861228331087,-1.70521048096998,1.57083355356735,-0.0424766112118959,0.00503370285150595,0.0153629818996706,0.804743118496845,450,0.862222222222222
