"","species","nodecount","time"
"1","Plateosaurus_engelhardti",2,1
"2","Chinshakiangosaurus_chunghoensis",3,20.9155492
"3","Mussaurus_patagonicus",4,11.563882745
"4","Antetonitrus_ingenipes",5,8.180165502
"5","Lessemsaurus_sauropoides",6,12.622214194
"6","Gongxianosaurus_shibeiensis",7,40.59396276
"7","Amygdalodon_patagonicus",7,48.76949689
"8","Isanosaurus_attavipachi",7,8.48874617
"9","Vulcanodon_karibaensis",8,33.822488108
"10","Tazoudasaurus_naimi",8,32.13765694
"11","Barapasaurus_tagorei",9,33.555137414
"12","Cetiosaurus_oxoniensis",9,53.315137954
"13","Shunosaurus_lii",10,63.748411074
"14","Patagosaurus_fariasi",11,50.376992523
"15","Omeisaurus",13,76.219433504
"16","Mamenchisaurus",13,60.617443434
"17","Turiasaurus_riodevensis",13,76.352506564
"18","Losillasaurus_giganteus",13,70.514179514
"19","Jobaria_tiguidensis",13,49.505682384
"20","Haplocanthosaurus_priscus",13,73.675618904
"21","Camarasaurus",14,66.693835295
"22","Bellusaurus_sui",14,60.342205394
"23","Galvesaurus_herreroi",15,66.548497236
"24","Tehuelchesaurus_benitezii",15,68.120717582
"25","Europasaurus_holgeri",15,66.747515262
"26","Tastavinsaurus_sanzi",15,97.503890466
"27","Euhelopus_zdanskyi",15,81.165455246
"28","Brachiosaurus_altithorax",15,74.447390134
"29","Giraffatitan_brancai",15,71.714609429
"30","Abydosaurus_mcintoshi",15,126.855306176
"31","Padillasaurus_leivaensis",15,91.685714876
"32","Sauroposeidon_proteles",15,100.704937646
"33","Venenosaurus_dicrocei",15,95.072776756
"34","Cedarosaurus_weiskopfe",15,96.113047206
"35","Lusotitan_atalaiensis",15,71.412691532
"36","Erketu_ellisoni",15,134.410095246
"37","Qiaowanlong_kangxii",15,98.512526746
"38","Phuwiangosaurus_sirindhornae",15,99.328191976
"39","Chubutisaurus_insignis",15,125.423124436
"40","Ligabuesaurus_lenzai",15,110.759185116
"41","Wintonotitan_wattsi",15,122.128589636
"42","Malarguesaurus_florenciae",15,133.708425466
"43","Andesaurus_delgadoi",15,125.314614366
"44","Dreadnoughtus",15,151.003221856
"45","Epachthosaurus_sciuttoi",15,124.307559446
"46","Malawisaurus_dixeyi",15,105.534930196
"47","Isisaurus_colberti",15,153.180579356
"48","Nemegtosaurus_mongoliensis",15,145.429047226
"49","Rapetosaurus_krausei",15,153.618045536
"50","Tapuiasaurus_macedoi",15,105.673520036
"51","Trigonosaurus_pricei",15,150.204708226
"52","Alamosaurus_sanjuanensis",15,153.045687336
"53","Opisthocoelicaudia_skarzynskii",15,150.031577596
"54","Neuquensaurus_australis",15,138.992165766
"55","Saltasaurus_loricatus",15,152.397039506
"56","Notocolossus_gonzalesparejasi",15,134.180440576
"57","Baurutitan_britoi",15,154.667660756
"58","Rinconsaurus_caudamirus",15,136.427119986
"59","Muyelensaurus_pecheni",15,137.404756736
"60","Aeolosaurus_maximus",15,151.405492546
"61","Overosaurus_paradasorum",15,136.545923486
"62","Mendozasaurus_neguyelap",15,134.487884196
"63","Ruyangosaurus_giganteus",15,121.719260486
"64","Futalongkosaurus_dukei",15,134.488402226
"65","Quetecsaurus_rusconii",15,132.208706836
"66","Puertasaurus_reuili",15,152.971927026
"67","Drusilasaura_deseadensis",15,122.692371756
"68","Bonitasaura_salgadoi",15,147.702186186
"69","Patagotitan_mayorum",16,117.164790586
"70","Argentinosaurus_hunculensis",16,125.901196809
"71","Amazonsaurus_maranhensis",15,113.569277454
"72","Zapalasaurus_bonapartei",16,98.389860185
"73","Histriasaurus_bocardeli",16,93.743011972
"74","Comahuesaurus_windhanseni",17,119.247588354
"75","Rayososaurus_agrioensis",19,125.830894724
"76","Rebbachisaurus_garasbae",19,113.588920474
"77","Cathartesaura_anaerobica",20,129.006927091
"78","Limaysaurus_tessonei",20,127.986031194
"79","Demandasaurus_darwini",19,94.116228874
"80","Nigersaurus_taqueti",19,110.352913374
"81","Suwassea_emiliae",16,67.015793238
"82","Amargasaurus_cazaui",17,98.356197749
"83","Dicraeosaurus_hansemanni",18,69.127469969
"84","Brachytrachelopan_messai",18,76.171625599
"85","Apatosaurus",16,69.080186938
"86","Diplodocus",17,66.606832894
"87","Barosaurus_lentus",17,74.585695663
