"","species","nodecount","time"
"1","Shunosaurus",2,15.22888655
"2","Omeisaurus",3,11.47655422
"3","Mamenchisaurus",4,20.45012825
"4","HMNMB.R.2091.1-30",4,21.149370043
"5","Lapparentosaurus",4,5.855304195
"6","Jobaria",4,11.974550643
"7","Zby",5,21.296854818
"8","Losillasaurus",6,26.28426705
"9","Turiasaurus",6,15.6359721
"10","Atlasaurus",5,4.911497113
"11","Nigersaurus",7,58.52193459
"12","Apatosaurus",8,24.269503536
"13","Diplodocus",8,20.39820065
"14","Tehuelchesaurus",8,23.765852605
"15","Janenschia",9,23.26058677
"16","Haestasaurus",9,37.46776008
"17","Camarasaurus",8,24.77116363
"18","Aragosaurus",9,34.7496993
"19","Galveosaurus",10,20.11561808
"20","Europasaurus",12,15.585199885
"21","Vouivria",13,12
"22","Brachiosaurus",14,21.099372145
"23","Abydosaurus",15,70.472874627
"24","Cedarosaurus",15,46.898990807
"25","Giraffatitan",15,21.054813275
"26","Lusotitan",15,17.248159557
"27","Sonorasaurus",15,77.616683747
"28","Venenosaurus",15,45.486339987
"29","Andesaurus",12,77.45298686
"30","Huanghetitan",12,49.86591701
"31","Huanghetitanruyangensis",12,57.61584895
"32","Malarguesaurus",12,86.75747845
"33","Paluxysaurus",12,70.0881569
"34","Ruyangosaurus",12,76.00412952
"35","Sauroposeidon",12,68.44268089
"36","Wintonotitan",12,75.86877448
"37","Tastavinsaurus",13,47.51885947
"38","Angolatitan",14,84.88316654
"39","Chubutisaurus",14,69.16082319
"40","Cloverlytitanosauriform",13,71.572879587
"41","Padillasaurus",13,44.85230564
"42","Dongbeititan",14,44.297209137
"43","Ligabuesaurus",14,63.222279407
"44","Euhelopus",14,35.57863481
"45","Erketu",15,77.81722274
"46","Gobititan",15,53.23986774
"47","Qiaowanlong",14,65.61970941
"48","Phuwiangosaurus",15,58.335443763
"49","Tangvayosaurus",15,57.07761159
"50","Baotianmansaurus",14,92.76446969
"51","Dongyangosaurus",14,74.98485601
"52","Savannasaurus",15,76.494809333
"53","Diamantinasaurus",16,79.287766293
"54","AODF_836",16,77.29203636
"55","Daxiatitan",16,54.350926715
"56","Xianshanosaurus",16,81.760919235
"57","Malawisaurus",16,50.67874861
"58","Rapetosaurus",18,106.237735503
"59","Saltasaurus",18,105.778601983
"60","Nemegtosaurus",18,96.160209753
"61","Tapuiasaurus",18,55.886860253
"62","Aeolosaurus",18,99.135054213
"63","Isisaurus",18,104.310521233
"64","Opisthocoelicaudia",19,99.603027546
"65","Alamosaurus",20,106.526180516
"66","Jiangshanosaurus",20,60.305963076
"67","Pitekunsaurus",18,94.998727507
"68","Epachthosaurus",19,76.988458877
"69","Muyelensaurus",21,86.482320657
"70","Rinconsaurus",21,86.9001449
"71","Mendozasaurus",21,86.396540697
"72","Futalognkosaurus",22,81.567152697
"73","Argentinosaurus",23,73.511463383
"74","Notocolossus",24,87.001738407
"75","Patagotitan",24,68.488005257
"76","Puertasaurus",24,104.409422447
