"","species","nodecount","time"
"1","Leptoceratops_gracilis",2,27.83849294
"2","Protoceratops_andrewsi",3,25.52732911
"3","Zuniceratops_christopheri",4,7.132245653
"4","Turanoceratops_tardabilis",5,4
"5","Centrosaurus_apertus",7,13.150657704
"6","Albertaceratops_nesmoi",8,22.989754255
"7","Pachyrhinosaurus_lakustai",8,25.156990004
"8","Vagaceratops_irvinensis",7,24.746054881
"9","Kosmoceratops_richardsoni",7,23.563776171
"10","Spiclypeus_shipporum",7,25.243593881
"11","Coahuilaceratops_magnacuerna",8,19.593555354
"12","Utahceratops_gettyi",10,16.652330298
"13","Pentaceratops_sternbergii",10,25.653062898
"14","Agujaceratops_mariscalensis",10,18.588546116
"15","Mojoceratops_perifania",11,14.597389871
"16","Chasmosaurus_belli",12,22.341181945
"17","Chasmosaurus_russelli",12,21.837117314
"18","Anchiceratops_ornatus",8,30.472920829
"19","Regaliceratops_peterhewsi",9,25.350843284
"20","Arrhinoceratops_brachyops",10,29.737402809
"21","Ojoceratops_fowleri",11,29.841609439
"22","Titanoceratops_ouranos",11,21.061361239
"23","Nedoceratops_hatcheri",12,30.365008191
"24","Torosaurus_latus",13,27.270017926
"25","Torosaurus_utahensis",13,30.33893542
"26","Triceratops_horridus",13,28.081003988
"27","Triceratops_prorsus",13,29.30825865
