"","species","nodecount","time"
"1","Lagerpeton_chanarensis",3,18.5485932
"2","Dromomeron_gregorii",4,39.114222666
"3","Dromomeron_romeri",4,36.83412287
"4","Marasuchus_lilloensis",3,13.9127339
"5","Lewisuchus_admixtus",5,16.56001587
"6","Asilisaurus_kongwe",6,5
"7","Eucoelophysis_baldwini",7,39.68707117
"8","Silesaurus_opolensis",8,23.24782508
"9","Sacisaurus_agudoensis",9,39.027148705
"10","Diodorus_scytobrachion",9,30.517965137
"11","Pisanosaurus_mertii",6,26.87528711
"12","Echinodon_becklesii",8,105.38407036
"13","Fruitadens_haagarorum",8,96.84127401
"14","Tianyulong_confuciusi",8,86.01447523
"15","Lycorhinus_angustidens",8,54.004865154
"16","Pegomastax_africanus",10,53.117280388
"17","Manidens_condorensis",10,79.593724088
"18","Abrictosaurus_consors",9,54.547786999
"19","Heterodontosaurus_tucki",9,48.41872046
"20","Lesothosaurus_diagnosticus",8,48.11199551
"21","Scutellosaurus_lawleri",9,52.064970367
"22","Emausaurus_ernsti",10,64.641274002
"23","Scelidosaurus_harrisonii",11,51.409777952
"24","Chungkingosaurus_jiangbeiensis",14,86.570628292
"25","Huayangosaurus_taibaii",14,77.307207202
"26","Dacentrurus_armatus",14,96.841273999
"27","Kentrosaurus_aethiopicus",15,97.636080489
"28","Loricatosaurus_priscus",16,86.441273999
"29","Paranthodon_africanus",16,110.261104739
"30","Tuojiangosaurus_multispinus",16,90.949612577
"31","Stegosaurus_mjosi",17,91.941273999
"32","Stegosaurus_stenops",17,100.279985597
"33","Stegosaurus_ungulatus",17,94.413631255
"34","Minmi_paravertebra",14,121.710033572
"35","Cedarpelta_bilbeyhallorum",15,148.041273997
"36","Gobisaurus_domoculus",16,154.367968657
"37","Shamosaurus_scutatus",17,128.242475417
"38","Tsagantegia_longicranialis",18,156.790084217
"39","Zhongyuanosaurus_luoyangensis",18,148.197435735
"40","Crichtonsaurus_bohlini",21,157.765691923
"41","Crichtonsaurus_benxiensis",21,150.676697137
"42","Dyoplosaurus_acutesquamous",21,170.204591787
"43","Pinacosaurus_mephistocephalus",21,177.041274003
"44","Ankylosaurus_magniventris",21,182.141274
"45","Euoplocephalus_tutus",21,177.041274
"46","Pinacosaurus_grangeri",22,175.741114243
"47","Minotaurasaurus_ramachandrani",22,172.89210001
"48","Nodocephalosaurus_kirtlandensis",22,177.041274
"49","Talarurus_plicatospineus",24,158.37312066
"50","Tianzhenosaurus_youngi",24,169.8728928
"51","Saichania_chulsanensis",24,171.302464187
"52","Tarchia_kielanae",25,167.41404245
"53","Tarchia_gigantea",25,168.83947793
"54","Antarctopelta_oliveroi",14,177.041274002
"55","Mymoorapelta_maysi",16,98.788692755
"56","Anoplosaurus_curtonotus",17,148.041273995
"57","Hylaeosaurus_armatus",17,109.191015835
"58","Tatankacephalus_cooneyorum",16,135.641274002
"59","Gargoyleosaurus_parkpinorum",18,91.997772842
"60","Hoplitosaurus_marshi",18,118.072193052
"61","Gastonia_burgei",19,119.48405769
"62","Peloroplites_cedrimontanus",20,148.041274002
"63","Polacanthus_foxii",20,112.808856182
"64","Struthiosaurus_transilvanicus",19,178.993305072
"65","Zhejiangosaurus_lishuiensis",19,151.816697742
"66","Hungarosaurus_tormai",19,163.905950152
"67","Animantarx_ramaljonesi",20,148.041274002
"68","Niobrarasaurus_coleii",21,162.547081952
"69","Nodosaurus_textilis",21,154.141274002
"70","Pawpawsaurus_campbelli",21,148.041274002
"71","Sauropelta_edwardsi",21,135.641274002
"72","Silvisaurus_condrayi",21,147.776097582
"73","Stegopelta_landerensis",21,154.141274002
"74","Texasetes_pleurohalio",21,148.041274002
"75","Panoplosaurus_mirus",22,177.041274002
"76","Edmontonia_longiceps",23,166.892021382
"77","Edmontonia_rugosidens",23,182.141274002
"78","Stormbergia_dangershoeki",8,55.599544486
"79","Agilisaurus_louderbacki",9,82.075548348
"80","Hexinlusaurus_multidens",10,86.190051066
"81","Goyocephale_lattimorei",13,177.041274006
"82","Homalocephale_calathocercos",14,177.041274006
"83","Colepiocephale_lambei",15,177.041274006
"84","Stegoceras_validum",15,168.972224936
"85","Stegoceras_novomexicanum",15,177.041274006
"86","Amtocephale_gobiensis",16,158.366980076
"87","Prenocephale_prenes",16,177.041274006
"88","Tylocephale_gilmorei",16,172.437086796
"89","Hanssuesia_sternbergi",17,171.467362596
"90","Pachycephalosaurus_wyomingensis",17,182.017553026
"91","Yinlong_downsi",13,87.175222251
"92","Micropachycephalosaurus_hongtuyanensis",14,173.694606726
"93","Chaoyangsaurus_youngi",15,107.229885566
"94","Xuanhuaceratops_niei",15,80.708981456
"95","Psittacosaurus_mongoliensis",16,104.154329296
"96","Psittacosaurus_neimongoliensis",16,121.106873686
"97","Psittacosaurus_sinensis",16,132.721178866
"98","Psittacosaurus_gobiensis",16,130.122785816
"99","Liaoceratops_yanzigouensis",16,122.641273995
"100","Yamaceratops_dorngobiensis",17,162.327591416
"101","Archaeoceratops_oshimai",19,117.875147756
"102","Archaeoceratops_yujingziensis",19,143.916555336
"103","Koreaceratops_hwaseongensis",19,142.936622736
"104","Asiaceratops_salsopaludalis",21,148.041273997
"105","Cerasinops_hodgskissi",22,173.152996727
"106","Montanoceratops_cerorynchus",23,177.041273997
"107","Prenoceratops_pieganensis",24,175.256104387
"108","Leptoceratops_gracilis",25,182.007195397
"109","Udanoceratops_tschizhovi",25,168.969454386
"110","Zhuchengceratops_inexpectus",26,168.729289506
"111","Gryphoceratops_morrisoni",27,164.141273997
"112","Unescoceratops_koppelhusae",27,177.041273997
"113","Graciliceratops_mongoliensis",21,155.52517289
"114","Bagaceratops_rozhdestvenskyi",23,168.850956227
"115","Protoceratops_andrewsi",23,177.041274001
"116","Turanoceratops_tardabilis",23,158.341273997
"117","Zuniceratops_christopheri",23,158.341273997
"118","Diabloceratops_eatoni",25,165.356754816
"119","Albertaceratops_nesmoi",26,177.041274
"120","Centrosaurus_apertus",28,164.4731235
"121","Spinops_sternbergorum",28,177.041274
"122","Styracosaurus_albertensis",28,177.041274
"123","Centrosaurus_brinkmani",28,177.041274
"124","Rubeosaurus_ovatus",28,177.041273993
"125","Einiosaurus_procurvicornis",29,165.766514083
"126","Achelousaurus_horneri",30,172.060781076
"127","Pachyrhinosaurus_lakustai",30,177.041273997
"128","Pachyrhinosaurus_canadensis",31,177.041273997
"129","Pachyrhinosaurus_perotorum",31,177.041273997
"130","Chasmosaurus_russelli",26,177.041274
"131","Chasmosaurus_belli",26,177.041274
"132","Agujaceratops_mariscalensis",26,166.69768311
"133","Pentaceratops_sternbergii",28,177.041273997
"134","Utahceratops_gettyi",28,177.041273997
"135","Coahuilaceratops_magnacuerna",28,177.041273997
"136","Kosmoceratops_richardsoni",30,177.041273997
"137","Vagaceratops_irvinensis",30,177.041273997
"138","Anchiceratops_ornatus",30,177.041273997
"139","Arrhinoceratops_brachyops",31,177.041273997
"140","Eotriceratops_xerinsularis",32,177.041273997
"141","Ojoceratops_fowleri",32,177.041273997
"142","Nedoceratops_hatcheri",33,182.141273997
"143","Torosaurus_latus",33,177.678025216
"144","Triceratops_horridus",34,181.207467194
"145","Triceratops_prorsus",34,179.565333137
"146","Gideonmantellia_amosanjuanae",14,120.695035396
"147","Oryctodromeus_cubicularis",15,151.542726856
"148","Koreanosaurus_boseongensis",16,164.954066316
"149","Orodromeus_makelai",16,175.699838446
"150","Zephyrosaurus_schaffi",16,135.641273996
"151","Parksosaurus_warreni",14,177.041273999
"152","Thescelosaurus_neglectus",16,180.546194399
"153","Thescelosaurus_assiniboiensis",16,182.141273999
"154","Jeholosaurus_shangyuanensis",16,122.641273999
"155","Changchunsaurus_parvus",17,148.041273999
"156","Haya_griva",17,163.015015099
"157","Hypsilophodon_foxi",13,122.641273999
"158","Gasparinisaura_cincosaltensis",14,173.178883999
"159","Anabisetia_saldiviai",15,158.341273999
"160","Macrogryphosaurus_gondwanicus",16,161.841273999
"161","Talenkauen_santacrucensis",16,177.041273999
"162","Muttaburrasaurus_langdoni",17,148.041273999
"163","Rhabdodon_priscum",17,177.041273999
"164","Zalmoxes_robustus",19,178.137051537
"165","Zalmoxes_shqiperorum",19,177.041273999
"166","Mochlodon_suessi",19,164.141273999
"167","Mochlodon_vorosi",19,162.774617859
"168","Tenontosaurus_tilletti",18,135.641273999
"169","Tenontosaurus_dossi",18,135.641273999
"170","Callovosaurus_leedsi",19,86.441273999
"171","Dryosaurus_altus",19,99.834688379
"172","Dysalotosaurus_lettowvorbecki",19,94.342437804
"173","Kangnasaurus_coetzeei",19,151.984356619
"174","Elrhazosaurus_nigeriensis",20,137.172681239
"175","Valdosaurus_canaliculatus",20,122.641273999
"176","Camptosaurus_dispar",19,98.810601372
"177","Cumnoria_prestwichii",20,95.709940024
"178","Uteodon_aphanoecetes",21,93.621080318
"179","Hippodraco_scutodens",23,118.985239964
"180","Theiophytalia_kerri",23,126.038752232
"181","Cedarorestes_crichtoni",23,120.778709204
"182","Dakotadon_lakotaensis",24,118.752404514
"183","Iguanacolossus_fortis",25,118.634347934
"184","Lanzhousaurus_magnidens",26,121.564988744
"185","Barilium_dawsoni",27,107.655786644
"186","Iguanodon_bernissartensis",28,118.655180994
"187","Ouranosaurus_nigeriensis",28,125.167047089
"188","Mantellisaurus_atherfieldensis",28,121.834023831
"189","Jinzhousaurus_yangi",30,123.283896728
"190","Penelopognathus_weishampeli",30,126.075264226
"191","Altirhinus_kurzanovi",29,148.041273999
"192","Equijubus_normani",29,134.105226909
"193","Probactrosaurus_mazongshanensis",30,122.917919579
"194","Eolambia_caroljonesa",32,148.041273992
"195","Probactrosaurus_gobiensis",32,138.258228412
"196","Jeyawati_rugoculus",32,158.341273999
"197","Protohadros_byrdi",33,154.141273999
"198","Tethyshadros_insularis",34,177.041273999
"199","Nanyangosaurus_zhugeii",35,138.750815229
"200","Tanius_sinensis",36,172.38811459
"201","Gilmoreosaurus_mongolensis",37,157.90503022
"202","Bactrosaurus_johnsoni",38,160.60347569
"203","Shuangmiaosaurus_gilmorei",39,150.55080888
"204","Claosaurus_agilis",40,163.1580917
"205","Telmatosaurus_transsylvanicus",41,178.01350822
"206","Lophorhothon_atopus",42,164.141274
"207","Wulagasaurus_dongi",45,182.141273994
"208","Acristavus_gagslarsoni",46,175.475357266
"209","Brachylophosaurus_canadensis",47,172.235784861
"210","Maiasaura_peeblesorum",47,168.247892524
"211","Barsboldia_sicinskii",45,177.041273997
"212","Kritosaurus_navajovius",47,181.503658277
"213","Gryposaurus_notabilis",50,165.427329667
"214","Gryposaurus_monumentensis",50,177.041273997
"215","Gryposaurus_latidens",49,174.422261747
"216","Secernosaurus_koerneri",49,177.041273997
"217","Willinakaqe_salitralensis",49,177.041273997
"218","Prosaurolophus_maximus",48,177.041273997
"219","Saurolophus_osborni",49,177.797042938
"220","Saurolophus_angustirostris",49,177.041273997
"221","Kerberosaurus_manakini",49,182.141273997
"222","Kundurosaurus_nagornyi",49,182.141273997
"223","Shantungosaurus_giganteus",49,169.930563127
"224","Edmontosaurus_annectens",50,182.141273997
"225","Edmontosaurus_regalis",50,177.041273997
"226","Aralosaurus_tuberiferus",44,162.859638599
"227","Pararhabdodon_isonensis",46,177.217501338
"228","Tsintaosaurus_spinorhinus",46,165.108725338
"229","Jaxartosaurus_aralensis",46,158.4668558
"230","Arenysaurus_ardevoli",48,182.141273991
"231","Blasisaurus_canudoi",48,182.141273991
"232","Charonosaurus_jiayinensis",49,182.141273996
"233","Parasaurolophus_walkeri",50,177.041273996
"234","Parasaurolophus_cyrtoctristatus",50,177.041273996
"235","Amurosaurus_riabinini",50,182.141273991
"236","Sahaliyania_elunchunorum",50,182.141273991
"237","Magnapaulia_laticaudus",50,177.041273996
"238","Lambeosaurus_lambei",52,177.041273996
"239","Lambeosaurus_clavintialis",52,177.041273996
"240","Lambeosaurus_magnicristatus",52,177.041273996
"241","Corythosaurus_casuarius",53,177.041273996
"242","Corythosaurus_intermedius",53,177.041273996
"243","Olorotitan_arharensis",53,182.141273991
"244","Hypacrosaurus_altispinus",54,177.041273996
"245","Hypacrosaurus_stebingeri",54,172.225592381
"246","Pampdromaeus",7,29.53779773
"247","Saturnalia",8,20.054752559
"248","Chromogisaurus",8,25.387379959
"249","Pantydraco",8,44.82778506
"250","Arcusaurus",9,56.93159249
"251","Thecodontosaurus",10,46.32102034
