"","species","nodecount","time"
"1","Leptoceratops_gracilis",2,29.29504465
"2","Protoceratops_andrewsi",3,15.20693349
"3","Zuniceratops_christopheri",4,3
"4","Turanoceratops_tardabilis",5,5.025220419
"5","Centrosaurus_apertus",7,18.322869786
"6","Albertaceratops_nesmoi",8,19.74051161
"7","Pachyrhinosaurus_lakustai",8,24.664886074
"8","Vagaceratops_irvinensis",7,14.806477979
"9","Kosmoceratops_richardsoni",7,15.470110422
"10","Spiclypeus_shipporum",7,22.234375551
"11","Coahuilaceratops_magnacuerna",8,18.652564135
"12","Utahceratops_gettyi",10,23.319223235
"13","Pentaceratops_sternbergii",10,14.620910123
"14","Agujaceratops_mariscalensis",10,22.873323311
"15","Mojoceratops_perifania",11,13.977598311
"16","Chasmosaurus_belli",12,18.993462401
"17","Chasmosaurus_russelli",12,21.453145134
"18","Anchiceratops_ornatus",8,23.825386796
"19","Regaliceratops_peterhewsi",9,23.511371574
"20","Arrhinoceratops_brachyops",10,25.573407671
"21","Ojoceratops_fowleri",11,28.523991396
"22","Titanoceratops_ouranos",11,17.596215906
"23","Nedoceratops_hatcheri",12,29.363953727
"24","Torosaurus_latus",13,29.319125126
"25","Torosaurus_utahensis",13,28.954616158
"26","Triceratops_horridus",13,28.309824828
"27","Triceratops_prorsus",13,23.73203273
