"","species","nodecount","time"
"1","Pisanosaurus",2,1
"2","Lesothosaurus",3,38.1699353
"3","Scutellosaurus",5,34.768470399
"4","Laquintasaura",5,29.53960596
"5","Emausaurus",5,46.76272873
"6","Scelidosaurus",6,36.5355025
"7","Alcovasaurus_longispinus",7,73.62329697
"8","Huayangosaurus",11,63.69629912
"9","Chungkingosaurus",11,69.284249192
"10","Paranthodon",11,89.989934214
"11","Tuojiangosaurus",11,67.432723934
"12","Jiangjunosaurus",10,66.453569965
"13","Gigantspinosaurus",11,69.589729571
"14","Kentrosaurus",12,79.09954839
"15","D._armatus",13,74.058122394
"16","Loricatosaurus",14,66.79991012
"17","Miragaia",16,76.421091056
"18","Hesperosaurus",16,75.133445014
"19","S._homheni",16,126.545080996
"20","S._stenops",16,73.267859226
"21","Sauropelta",9,126.07645807
"22","Gastonia",10,103.76025734
"23","Euoplocephalus",10,157.06035826
