"","species","nodecount","time"
"1","Pisanosaurus",2,1
"2","Lesothosaurus",5,43.32893324
"3","Scutellosaurus",5,39.224946934
"4","Emausaurus",5,53.37758079
"5","Scelidosaurus",6,33.97620116
"6","Laquintasaura",3,37.685068002
"7","Gigantspinosaurus",8,75.193072096
"8","Huayangosaurus",11,71.51254817
"9","Chungkingosaurus",11,78.483464309
"10","Paranthodon",11,94.98452396
"11","Tuojiangosaurus",11,77.08487118
"12","Kentrosaurus",10,85.012096084
"13","Dacentrurus_armatus",12,83.272843914
"14","Miragaia",12,85.955576407
"15","Loricatosaurus",14,73.901856094
"16","Stegosaurus_stenops",15,87.414609484
"17","Hesperosaurus",15,81.021715368
"18","Jiangjunosaurus",12,76.259134496
"19","Alcovasaurus_longispinus",13,82.18892515
"20","Sauropelta",8,122.19719285
"21","Gastonia",9,106.86704168
"22","Euoplocephalus",9,156.51191933
