"","species","nodecount","time"
"1","Pisanosaurus_mertii",2,1
"2","Echinodon_becklesii",4,79.50878325
"3","Fruitadens_haagarorum",4,70.9659869
"4","Tianyulong_confuciusi",4,60.13918812
"5","Lycorhinus_angustidens",4,28.129578044
"6","Pegomastax_africanus",6,27.241993278
"7","Manidens_condorensis",6,53.718436978
"8","Abrictosaurus_consors",5,28.672499889
"9","Heterodontosaurus_tucki",5,22.54343335
"10","Lesothosaurus_diagnosticus",4,22.2367084
"11","Scutellosaurus_lawleri",5,26.189683257
"12","Emausaurus_ernsti",6,38.765986892
"13","Scelidosaurus_harrisonii",7,25.534490842
"14","Chungkingosaurus_jiangbeiensis",10,60.695341182
"15","Huayangosaurus_taibaii",10,51.431920092
"16","Dacentrurus_armatus",10,70.965986889
"17","Kentrosaurus_aethiopicus",11,71.760793379
"18","Loricatosaurus_priscus",12,60.565986889
"19","Paranthodon_africanus",12,84.385817629
"20","Tuojiangosaurus_multispinus",12,65.074325467
"21","Stegosaurus_mjosi",13,66.065986889
"22","Stegosaurus_stenops",13,74.404698487
"23","Stegosaurus_ungulatus",13,68.538344145
"24","Minmi_paravertebra",10,95.834746462
"25","Cedarpelta_bilbeyhallorum",11,122.165986887
"26","Gobisaurus_domoculus",12,128.492681547
"27","Shamosaurus_scutatus",13,102.367188307
"28","Tsagantegia_longicranialis",14,130.914797107
"29","Zhongyuanosaurus_luoyangensis",14,122.322148625
"30","Crichtonsaurus_bohlini",17,131.890404813
"31","Crichtonsaurus_benxiensis",17,124.801410027
"32","Dyoplosaurus_acutesquamous",17,144.329304677
"33","Pinacosaurus_mephistocephalus",17,151.165986893
"34","Ankylosaurus_magniventris",17,156.26598689
"35","Euoplocephalus_tutus",17,151.16598689
"36","Pinacosaurus_grangeri",18,149.865827133
"37","Minotaurasaurus_ramachandrani",18,147.0168129
"38","Nodocephalosaurus_kirtlandensis",18,151.16598689
"39","Talarurus_plicatospineus",20,132.49783355
"40","Tianzhenosaurus_youngi",20,143.99760569
"41","Saichania_chulsanensis",20,145.427177077
"42","Tarchia_kielanae",21,141.53875534
"43","Tarchia_gigantea",21,142.96419082
"44","Antarctopelta_oliveroi",10,151.165986892
"45","Mymoorapelta_maysi",12,72.913405645
"46","Anoplosaurus_curtonotus",13,122.165986885
"47","Hylaeosaurus_armatus",13,83.315728725
"48","Tatankacephalus_cooneyorum",12,109.765986892
"49","Gargoyleosaurus_parkpinorum",14,66.122485732
"50","Hoplitosaurus_marshi",14,92.196905942
"51","Gastonia_burgei",15,93.60877058
"52","Peloroplites_cedrimontanus",16,122.165986892
"53","Polacanthus_foxii",16,86.933569072
"54","Struthiosaurus_transilvanicus",15,153.118017962
"55","Zhejiangosaurus_lishuiensis",15,125.941410632
"56","Hungarosaurus_tormai",15,138.030663042
"57","Animantarx_ramaljonesi",16,122.165986892
"58","Niobrarasaurus_coleii",17,136.671794842
"59","Nodosaurus_textilis",17,128.265986892
"60","Pawpawsaurus_campbelli",17,122.165986892
"61","Sauropelta_edwardsi",17,109.765986892
"62","Silvisaurus_condrayi",17,121.900810472
"63","Stegopelta_landerensis",17,128.265986892
"64","Texasetes_pleurohalio",17,122.165986892
"65","Panoplosaurus_mirus",18,151.165986892
"66","Edmontonia_longiceps",19,141.016734272
"67","Edmontonia_rugosidens",19,156.265986892
"68","Stormbergia_dangershoeki",4,29.724257376
"69","Agilisaurus_louderbacki",5,56.200261238
"70","Hexinlusaurus_multidens",6,60.314763956
"71","Goyocephale_lattimorei",9,151.165986896
"72","Homalocephale_calathocercos",10,151.165986896
"73","Colepiocephale_lambei",11,151.165986896
"74","Stegoceras_validum",11,143.096937826
"75","Stegoceras_novomexicanum",11,151.165986896
"76","Amtocephale_gobiensis",12,132.491692966
