"","species","nodecount","time"
"1","Allosaurus_fragilis",2,25.57814381
"2","Sinraptor_dongi",3,13.45828145
"3","Bicentenaria",4,79.51454593
"4","Tugulusaurus",5,70.63008026
"5","Zuolong",5,14.97253228
"6","Ornitholestes_hermanni",6,19.011231416
"7","Mahakala_omnogovae",12,97.426468666
"8","Tianyuraptor_ostromi",14,47.005611132
"9","Sinornithosaurus_millenii",14,50.705057797
"10","Microraptor_zhaoianus",14,56.946156676
"11","Graciliraptor_lujiatunensis",14,51.928862866
"12","Dromaeosaurus_albertensis",15,93.292191266
"13","Tsaagan_mangas",15,104.268397236
"14","Bambiraptor_feinbergorum",15,95.863072746
"15","Atrociraptor_marshalli",15,107.823077926
"16","Utahraptor",15,47.644605996
"17","Achillobator_giganticus",15,86.537067196
"18","Saurornitholestes_langstoni",15,94.764522996
"19","Deinonychus_antirrhopus",16,59.626994546
"20","Velociraptor_mongoliensis",17,100.000001416
"21","Adasaurus_mongoliensis",17,105.221811874
"22","Rahonavis_ostromi",14,108.817084126
"23","Buitreraptor_gonzalozorum",15,81.442604696
"24","Neuquenraptor_plus_Unenlagia",16,89.112937166
"25","Austroraptor",16,100.022042966
"26","Archaeopteryx_lithographica",12,26.255818016
"27","Balaur_bondoc",14,103.779671846
"28","Sapeornis",14,61.133141186
"29","Jeholornis_prima",14,53.965652096
"30","Jixiangornis_orientalis",15,52.296685126
"31","Confuciusornis_sanctus",16,52.415895176
"32","Patagopteryx_deferrariisi",18,91.104695042
"33","Hongshanornis_longicrest",19,58.845817324
"34","Yanornis_martini",20,53.098009274
"35","Yixianornis",20,52.212172852
"36","Songlingornis",20,57.866043658
"37","Apsaravis_ukhaana",21,101.642019832
"38","Hesperornis",22,89.6430763
"39","Baptornis",22,86.143712182
"40","Ichthyornis",22,100.715899702
"41","Iaceornis_marshii",22,100.775500772
"42","Limenavis_patagonica",22,98.401356312
"43","Lithornis",22,119.474221442
"44","Gobipteryx",19,94.973244196
"45","Pengornis_houi",19,51.603101402
"46","Neuquenornis_volans",20,89.015248716
"47","Cathayornis",21,54.405624278
"48","Concornis",21,47.752628666
"49","Vorona",19,106.798586793
"50","Liaoningornis_longidigitus",19,51.054354293
"51","Xixiasaurus",13,94.994849876
"52","Byronosaurus_jaffei",13,97.469350496
"53","Mei_long",13,52.65773406
"54","Sinovenator_changii",13,51.411698995
"55","EK_troodontid_IGM_100_slash_44",13,68.472427606
"56","Sinornithoides_youngi",14,53.398425898
"57","Troodon_formosus",15,94.930321878
"58","Saurornithoides_mongoliensis",16,98.020071416
"59","Zanabazar_junior",16,108.914288156
"60","IGM_100_slash_1323",14,102.299437826
"61","Jinfengopteryx_elegans",15,49.067830476
"62","IGM_100_slash_1126",15,53.218265628
"63","Anchiornis_huxleyi",13,15.209579382
"64","Xiaotingia",13,17.637713526
"65","Aurornis",13,16.025588109
"66","Eosinopteryx",13,13.544993926
"67","Epidexipteryx",11,13.901180553
"68","Incisivosaurus_gauthieri",12,51.077114548
"69","Microvenator_celer",13,70.880651043
"70","Caudipteryx_zoui",13,50.046556263
"71","Avimimus_portentosus",13,103.204906393
"72","Chirostenotes_pergracilis",14,94.122001043
"73","Citipati_osmolskae",15,97.362846576
"74","Oviraptor_philoceratops",15,101.986972682
"75","Ingenia_yanshani",15,98.361730877
"76","Rinchenia_mongoliensis",15,108.849095186
"77","Conchoraptor_gracilis",15,101.416219781
"78","Falcarius",10,47.06209894
"79","Beipiaosaurus",11,46.869723206
"80","Alxasaurus_elesitaiensis",12,59.944520526
"81","Erliansaurus",13,93.317900336
"82","Segnosaurus_galbinensis",14,82.228498286
"83","Erlikosaurus_andrewsi",14,79.168679406
"84","Neimongosaurus",14,104.456875936
"85","Suzhousaurus",14,47.359369466
"86","Nothronychus",14,79.374032046
"87","Enigmosaurus",14,75.075786486
"88","Nanshiungosaurus_brevispinus",14,101.596795306
"89","Therizinosaurus",14,109.007385166
"90","Haplocheirus",10,15.504851961
"91","Achillesaurus",11,90.741615857
"92","Alvarezsaurus_calvoi",12,88.961719342
"93","Patagonykus_puertai",14,86.475081491
"94","Bonapartenykus",14,102.986403501
"95","Mononykus_olecranus",14,106.712542631
"96","Shuvuuia_deserti",14,98.820975731
"97","Parvicursor",14,102.050473151
"98","Albertonykus",14,107.804531651
"99","Ceratonykus",14,101.590070731
"100","Linhenykus",14,96.135554472
"101","Albinykus",15,88.972858304
"102","Xixianykus",15,88.545698851
"103","Nqwebasaurus",9,41.150194856
"104","Pelecanimimus_polydon",10,48.739387793
"105","Shenzhousaurus_orientalis",11,51.935671397
"106","Beishanlong",12,51.174233417
"107","Archaeornithomimus_asiati",13,96.773880147
"108","Garudimimus_brevipes",13,84.286839437
"109","Harpymimus_okladnikovi",13,73.880281727
"110","Sinornithomimus",13,85.397788567
"111","Ornithomimus_edmonticus",15,92.830368587
"112","Struthiomimus_altus",15,91.851901035
"113","Qiupalong",15,90.913285807
"114","Anserimimus_planinychus",15,106.943112649
"115","Gallimimus_bullatus",15,92.731242349
"116","Huaxiagnathus_orientalis",8,51.197456676
"117","Sinosauropteryx_prima",8,52.523764376
"118","Compsognathus_longipes",8,28.724264466
"119","Juravenator_starki",8,21.966157536
"120","Sinocalliopteryx",8,52.611380936
"121","Mirischia",8,65.593461926
"122","Coelurus_fragilis",7,27.528915802
"123","Tanycolagreus",7,26.9936844
"124","Dilong_paradoxus",7,49.87218411
"125","Kileskus",8,7
"126","Guanlong",9,17.760393526
"127","Sinotyrannus",9,52.611753966
"128","Proceratosaurus_bradleyi",9,8.459304416
"129","Eotyrannus_lengi",8,43.03702801
"130","Juratyrant",8,29.27052724
"131","Xiongguanlong",8,62.8277732
"132","Dryptosaurus",9,105.70868925
"133","Appalachiosaurus",10,103.6043281
"134","Bistahieversor",11,98.94913197
"135","Albertosaurus_sacrophagus",13,104.63390002
"136","Gorgosaurus_libratus",13,94.49115413
"137","Alioramus",13,103.382100003
"138","Teratophoneus",14,97.601985873
"139","Daspletosaurus",15,97.065192541
"140","Tyrannosaurus_rex",16,106.482679416
"141","Tarbosaurus_baatar",16,104.313435299
