"","species","nodecount","time"
"1","Pisanosaurus_mertii",3,11.6
"2","Eocursor_parvus",4,29.45
"3","Lesothosaurus_diagnosticus",5,48.25
"4","Scutellosaurus_lawleri",7,53.300000003
"5","Emausaurus_ernsti",8,63.75
"6","Scelidosaurus_harrisonii",9,49.250000004
"7","Huayangosaurus_taibaii",11,77.400000003
"8","Paranthodon_africanus",12,104.850000003
"9","Chungkingosaurus_jiangbeiensis",14,85.2000000031
"10","Taxon_39",15,92.58664403554
"11","Taxon_84",15,98.389492777
"12","Chialingosaurus_kuani",14,86.500000003
"13","Wuerhosaurus_homheni",18,124.350000001
"14","Taxon_96",18,107.096894121
"15","Taxon_42",17,93.20263709
"16","Dacentrurus_armatus",17,90.850000003
"17","Hesperosaurus_mjosi",17,87.100000003
"18","Tuojiangosaurus_multispinus",16,85.200000003
"19","Kentrosaurus_aethiopicus",19,94.399999998
"20","Taxon_71",19,108.228193658
"21","Lexovisaurus_durobrivensis",18,80.000000003
"22","Stegosaurus_armatus",18,93.150000003
"23","Stegosaurus_stenops",18,93.150000003
"24","Struthiosaurus_austriacus",14,166.4500000043
"25","Taxon_91",14,102.0965955133
"26","Taxon_80",13,95.1142445643
"27","Taxon_14",12,95.58284473
"28","Hungarosaurus_tormai",14,159.350000006
"29","Taxon_40",14,96.972668216
"30","Taxon_29",13,100.58773086
"31","Hylaeosaurus_armatus",14,107.650000007
"32","Cedarpelta_bilbeyhallorum",15,142.675000007
"33","Pawpawsaurus_campbelli",16,140.675000007
"34","Sauropelta_edwardsorum",17,131.100000007
"35","Silvisaurus_condrayi",18,137.550000007
"36","Panoplosaurus_mirus",19,170.100000007
"37","Edmontonia_longiceps",20,166.450000003
"38","Edmontonia_rugosidens",20,176.35
"39","Gargoyleosaurus_parkpinorum",14,93.150000007
"40","Animantarx_ramaljonesi",16,142.675000009
"41","Taxon_32",17,105.077726282
"42","Taxon_72",17,99.130602842
"43","Minmi_paravertebra",16,111.450000007
"44","Mymoorapelta_maysi",18,93.150000007
"45","Gastonia_burgei",20,115.7500000112
"46","Polacanthus_foxii",20,112.9000000112
"47","Taxon_30",19,101.3443843882
"48","Gobisaurus_domoculus",18,152.450000007
"49","Shamosaurus_scutatus",19,130.899999997
"50","Tianzhenosaurus_youngi",21,161.049999997
"51","Tsagantegia_longicranialis",21,155.549999997
"52","Talarurus_plicatospineus",22,155.549999997
"53","Pinacosaurus_grangeri",23,166.449999997
"54","Pinacosaurus_mephistocephalus",23,170.099999997
"55","Nodocephalosaurus_kirtlandensis",22,170.099999997
"56","Ankylosaurus_magniventris",24,176.349999997
"57","Euoplocephalus_tutus",24,170.099999997
"58","Saichania_chulsanensis",24,166.449999997
"59","Tarchia_gigantea",24,167.549999997
"60","Stormbergia_dangershoeki",7,48.250000002
"61","Heterodontosaurus_tucki",10,48.250000006
"62","Abrictosaurus_consors",10,48.250000006
"63","Stenopelix_valdensis",12,102.0999999922
"64","Wannanosaurus_yansiensis",14,173.2999999922
"65","Yaverlandia_bitholus",15,115.7499999922
"66","Goyocephale_lattimorei",16,171.1999999922
"67","Homalocephale_calathocercos",17,171.1999999922
"68","Ornatotholus_browni",18,170.0999999922
"69","Stegoceras_validum",19,166.4499999922
"70","Dwarf_pachycephalosaur",21,170.0999999922
"71","Prenocephale_prenes",22,171.1999999922
"72","Tylocephale_gilmorei",22,166.4499999922
"73","Pachycephalosaurus_wyomingensis",22,175.2499999922
"74","Stygimoloch_spinifer",22,176.3499999922
"75","Prenocephale_goodwini",23,170.0999999922
"76","Sphaerotholus_buchholtzae",23,175.2499999922
"77","Prenocephale_edmontonensis",23,170.0999999922
"78","Prenocephale_brevis",23,170.0999999922
"79","Taxon_88",13,99.5239894522
"80","Taxon_18",11,83.815318174
"81","Yinlong_downsi",11,83.899999997
"82","Psittacosaurus_guyangensis",12,130.9
"83","Chaoyangsaurus_youngi",14,103.499999996
"84","Xuanhuaceratops_niei",14,77.399999999
"85","Psittacosaurus_mongoliensis",15,106.399999997
"86","Psittacosaurus_sinensis",15,124.65
"87","Liaoceratops_yanzigouensis",15,120.200000003
"88","Yamaceratops_dorngobiensis",16,159.350000003
"89","Archaeoceratops_oshimai",17,122.3999999996
"90","Montanoceratops_cerorhynchus",19,173.2999999993
"91","Protoceratops_hellenikorhinus",20,161.3999999993
"92","Prenoceratops_pieganensis",21,166.4499999993
"93","Leptoceratops_gracilis",22,175.2499999953
"94","Udanoceratops_tschizhovi",22,166.4499999983
"95","Bagaceratops_rozhdestvenskyi",20,166.4499999993
"96","Graciliceratops_mongoliensis",21,152.2499999993
"97","Protoceratops_andrewsi",21,170.0999999993
"98","Zuniceratops_christopheri",20,152.0999999993
"99","Avaceratops_lammersi",21,170.0999999993
"100","Monoclonius_crassus",23,166.4499999993
"101","Styracosaurus_albertensis",25,170.0999999993
"102","Centrosaurus_apertus",26,166.4499999993
"103","Centrosaurus_brinkmani",26,170.0999999993
"104","Einiosaurus_procurvicornis",25,166.4499999993
"105","Achelousaurus_horneri",26,166.4499999993
"106","Pachyrhinosaurus_canadensis",27,171.1999999993
"107","Pachyrhinosaurus_n._sp.",27,169.4999999993
"108","Vagaceratops_irvinensis",24,170.0999999993
"109","Pentaceratops_sternbergii",25,170.0999999993
"110","Agujaceratops_mariscalensis",26,166.4499999993
