"","species","nodecount","time"
"1","Leptoceratops_gracilis",2,26.22036216
"2","Protoceratops_andrewsi",4,23.970874828
"3","Magnirostris_dodsoni",5,12.423141451
"4","Bagaceratops_rozhdestvenskyi",5,12.104101738
"5","Turanoceratops_tardabilis",4,3.241292228
"6","Zuniceratops_christopheri",4,3
"7","Chasmosaurus_belli",6,13.42307877
"8","Pentaceratops_sternbergii",6,18.843436643
"9","Diabloceratops_eatoni",6,13.984768458
"10","Albertaceratops_nesmoi",6,17.725380342
"11","Xenoceratops_foremostensis",6,24.195943683
"12","Machairoceratops_cronusi",6,14.83155345
"13","Medusaceratops_lokii",6,17.103086854
"14","Rubeosaurus_ovatus",9,19.319882258
"15","Styracosaurus_albertensis",9,20.028765157
"16","Spinops_sternbergorum",9,16.565544843
"17","Centrosaurus_apertus",9,14.982479743
"18","Coronosaurus_brinkmani",9,24.725864063
"19","Einiosaurus_procurvicornis",8,22.499912249
"20","Achelousaurus_horneri",9,24.659072254
"21","Pachyrhinosaurus_canadensis",10,19.412589437
"22","Pachyrhinosaurus_lakustai",11,17.497867094
"23","Pachyrhinosaurus_perotorum",11,25.204487129
"24","Sinoceratops_zhuchengensis",7,16.929505686
"25","Wendiceratops_pinhornensis",7,23.01278393
"26","ANSP15400",7,17.364713919
"27","MOR692",7,18.364713919
"28","Nasutoceratops_titusi",7,13.14363343
"29","CMN8804",7,18.364713919
"30","Malta_New_Taxon",7,17.364713919
