"","species","nodecount","time"
"1","Lesothosaurus_diagnosticus",2,1
"2","Scelidosaurus_harrisonii",3,4.120226403
"3","Huayangosaurus_taibaii",4,36.252834443
"4","Minmi_sp.",6,65.392972333
"5","Hylaeosaurus_armatus",7,75.391649211
"6","Aletopelta_coombsi",9,117.137601724
"7","Liaoningosaurus_paradoxus",9,73.283750994
"8","Cedarpelta_bilbeyhallorum",10,88.923960388
"9","Chuanqilong_chaoyangensis",10,76.329143468
"10","Gobisaurus_domoculus",10,109.344851201
"11","Shamosaurus_scutatus",10,82.996333171
"12","Crichtonpelta_benxiensis",10,104.662447338
"13","Pinacosaurus_grangeri",12,117.087121509
"14","Pinacosaurus_mephistocephalus",12,117.75961897
"15","Zhejiangosaurus_luoyangensis",12,108.67405801
"16","Tsagantegia_longicranialis",12,108.5193504
"17","Talarurus_plicatospineus",14,107.569847011
"18","Nodocephalosaurus_kirtlandensis",14,128.411573111
"19","Saichania_chulsanensis",15,118.385358865
"20","Tarchia_kielanae",16,127.971318355
"21","Zaraapelta_nomadis",16,111.286462925
"22","Dyoplosaurus_acutosquameus",14,118.334230452
"23","Ankylosaurus_magniventris",15,130.401262891
"24","Anodontosaurus_lambei",15,132.543199839
"25","Scolosaurus_cutleri",15,126.33482908
"26","Euoplocephalus_tutus",15,125.005086654
"27","Ziapelta_sanjuanensis",15,117.756010301
"28","Dongyangopelta_yangyanensis",7,87.572196438
"29","Mymoorapelta_maysi",7,54.602549738
"30","Gastonia_burgei",7,72.767569243
"31","Gargoyleosaurus_parkpinorum",8,47.611370293
"32","Polacanthus_foxii",10,74.809906304
"33","Hoplitosaurus_marshi",10,75.212350479
"34","Peloroplites_cedrimontanus",10,79.546644482
"35","Sauroplites_scutiger",12,84.469138343
"36","Taohelong_jinchengensis",12,72.858723413
"37","Sauropelta_edwardsi",12,96.129238189
"38","Tatankacephalus_cooneyorum",13,94.490287589
"39","Silvisaurus_condrayi",14,93.152089299
"40","Animantarx_ramaljonesi",16,97.046356038
"41","Panoplosaurus_mirus",17,123.180689536
"42","Denversaurus_schlessmani",18,134.238132406
"43","Argentinian_ankylosaur",18,130.483271446
"44","Edmontonia_longiceps",18,130.370984316
"45","Edmontonia_rugosidens",18,132.702222396
"46","Texasetes_pleurohalio",18,96.635370976
"47","Nodosaurus_textilis",16,101.008415789
"48","Paw_Paw_scuteling",18,95.424064263
"49","Ahshislepelta_minor",18,123.251791213
"50","Niobrarasaurus_coleii",18,116.783364173
"51","Hungarosaurus_tormai",19,116.193684659
"52","Europelta_carbonensis",20,89.809212299
"53","Pawpawsaurus_campbelli",20,97.300131334
"54","Struthiosaurus_languedocensis",19,119.671454629
"55","Stegopelta_landerensis",19,99.392832969
"56","Struthiosaurus_austriacus",20,120.422724959
"57","Struthiosaurus_transylvanicus",20,134.416150969
