"","species","nodecount","time"
"1","Leptoceratops_gracilis",2,26.65695716
"2","Protoceratops_andrewsi",4,21.613404114
"3","Magnirostris_dodsoni",5,18.615298592
"4","Bagaceratops_rozhdestvenskyi",5,14.97656446
"5","Turanoceratops_tardabilis",4,4.303827059
"6","Zuniceratops_christopheri",4,3
"7","Chasmosaurus_belli",6,17.417095047
"8","Pentaceratops_sternbergii",6,14.339470626
"9","Diabloceratops_eatoni",6,21.705855162
"10","Albertaceratops_nesmoi",6,19.773886822
"11","Xenoceratops_foremostensis",6,15.978102143
"12","Machairoceratops_cronusi",6,20.554222272
"13","Medusaceratops_lokii",6,19.707806112
"14","Rubeosaurus_ovatus",9,22.248067645
"15","Styracosaurus_albertensis",9,16.906027822
"16","Spinops_sternbergorum",9,23.848702289
"17","Centrosaurus_apertus",9,17.800607327
"18","Coronosaurus_brinkmani",9,21.464254028
"19","Einiosaurus_procurvicornis",8,16.530315911
"20","Achelousaurus_horneri",9,23.626374532
"21","Pachyrhinosaurus_canadensis",10,13.232279542
"22","Pachyrhinosaurus_lakustai",11,24.252006252
"23","Pachyrhinosaurus_perotorum",11,26.673350037
"24","Sinoceratops_zhuchengensis",7,19.578055842
"25","Wendiceratops_pinhornensis",7,19.626765828
"26","ANSP15400",7,17.477723442
"27","MOR692",7,18.477723442
"28","Nasutoceratops_titusi",7,22.85558212
"29","CMN8804",7,18.477723442
"30","Malta_New_Taxon",7,17.477723442
