"","species","nodecount","time"
"1","Leptoceratops_gracilis",2,24.61940689
"2","Protoceratops_andrewsi",3,17.68028191
"3","Zuniceratops_christopheri",5,3.01
"4","Turanoceratops_tardabilis",4,3.006620224
"5","Centrosaurus_apertus",7,21.005289295
"6","Albertaceratops_nesmoi",8,13.802580752
"7","Pachyrhinosaurus_lakustai",8,13.66106875
"8","Anchiceratops_ornatus",9,26.649067133
"9","Regaliceratops_peterhewsi",9,23.831233753
"10","Coahuilaceratops_magnacuerna",9,11.869932571
"11","Utahceratops_gettyi",11,13.609662044
"12","Pentaceratops_sternbergii",10,15.453279159
"13","Agujaceratops_mariscalensis",12,18.715270706
"14","Chasmosaurus_belli",13,23.320823002
"15","Chasmosaurus_russelli",13,18.182029206
"16","Vagaceratops_irvinensis",10,11.817670333
"17","Kosmoceratops_richardsoni",9,11.913010132
"18","Spiclypeus_shipporum",10,23.339808423
"19","Ojoceratops_fowleri",11,24.477071042
"20","Torosaurus_latus",10,26.70310007
"21","Titanoceratops_ouranos",9,17.48627031
"22","Triceratops_horridus",12,26.1869257
"23","Triceratops_prorsus",12,22.86910959
