"","species","nodecount","time"
"1","Staurikosaurus_pricei",3,6.96
"2","Herrerasaurus_ischigualastensis",4,6.96
"3","Chindesaurus_bryansmalli",4,16.41
"4","Eoraptor_lunensis",3,6.96
"5","Guaibasaurus_candelariensis",4,20.71
"6","Sarcosaurus_woodi",7,42.485
"7","Zupaysaurus_rougieri",7,20.71
"8","Dilophosaurus_wetherilli",7,48.66
"9","Gojirasaurus_quayi",8,20.71
"10","Lophostropheus_airelensis",10,35.26
"11","Liliensternus_liliensterni",10,34.26
"12","Procompsognathus_triassicus",10,20.71
"13","Coelophysis_rhodesiensis",11,43.609999997
"14","Coelophysis_bauri",12,24.810000001
"15","Segisaurus_halli",12,57.210000004
"16","Elaphrosaurus_bambergi",7,89.76
"17","Ceratosaurus_nasicornis",9,88.51000001
"18","Spinostropheus_gautieri",9,80.11000001
"19","Velocisaurus_unicus",9,154.71
"20","Xenotarsosaurus_bonapartei",10,142.46
"21","Rugops_primus",11,142.46
"22","Masiakasaurus_knopfleri",13,170.60999999
"23","Noasaurus_leali",13,168.65999999
"24","Ilokelesia_aguadagrandensis",13,147.0099999963
"25","Abelisaurus_comahuensis",14,159.7099999966
"26","Aucasaurus_garridoi",16,161.8099999969
"27","Carnotaurus_sastrei",16,161.8099999969
"28","Bajo_Barreal_abelisaur",16,146.2599999965
"29","Lameta_abelisaur",16,170.6099999932
"30","Majungasaurus_crenatissimus",16,170.6099999932
"31","Szechuanosaurus_zigongensis",8,72.7599999953
"32","Taxon_14",8,81.8054512733
"33","Afrovenator_abakensis",11,80.1099999966
"34","Piatnitzkysaurus_floresi",11,72.7599999966
"35","Megalosaurus_bucklandii",11,72.4599999966
"36","Poekilopleuron_bucklandii",11,72.4599999966
"37","Torvosaurus_tanneri",11,88.5099999966
"38","Dubreuillosaurus_valesdunensis",12,72.4599999966
"39","Eustreptospondylus_oxoniensis",12,75.9099999966
"40","Duriavenator_hesperis",11,70.8099999966
"41","Chilantaisaurus_tashuikouensis",13,147.8099999976
"42","Cristatusaurus_lapparenti",14,123.3349999976
"43","Baryonyx_walkeri",16,109.9849999976
"44","Suchomimus_tenerensis",16,120.0099999976
"45","Irritator_challengeri",16,132.9099999976
"46","Spinosaurus_aegypticus",16,141.1599999976
"47","Taxon_18",12,89.7421160966
"48","Lourinhanosaurus_antunesi",11,88.4099999969
"49","Taxon_16",11,83.7603166669
"50","Monolophosaurus_jiangi",11,74.8599999939
"51","Cryolophosaurus_ellioti",12,48.6599999979
"52","Sinraptor_dongi",14,79.2600000009
"53","Yangchuanosaurus_shangyouensis",14,80.5600000009
"54","Allosaurus_fragilis",14,88.5100000009
"55","Neovenator_salerii",15,111.1100000009
"56","Acrocanthosaurus_atokensis",16,120.0100000039
"57","Tyrannotitan_chubutensis",17,120.0100000049
"58","Carcharodontosaurus_saharicus",18,141.1600000079
"59","Giganotosaurus_carolinii",19,141.1600000079
"60","Mapusaurus_roseae",19,147.0100000079
"61","Fukuiraptor_kitadaniensis",10,111.1099999932
"62","Tugulusaurus_faciles",11,129.5849999965
"63","Magnosaurus_nethercombensis",12,69.8099999998
"64","Siamotyrannus_isanensis",14,117.7600000031
"65","Dilong_paradoxus",16,115.5600000031
"66","Guanlong_wucaii",17,79.2600000131
"67","Dryptosaurus_aquilunguis",18,171.7100000131
"68","Stokesosaurus_clevelandi",18,88.5100000131
"69","Eotyrannus_lengi",16,111.1100000031
"70","Alectrosaurus_olseni",17,164.8600000031
"71","Alioramus_remotus",18,170.6099999961
"72","Albertosaurus_sarcophagus",20,164.8600000091
"73","Gorgosaurus_libratus",20,161.8100000091
"74","Appalachiosaurus_montgomeriensis",20,161.8100000021
"75","Two_Medicine_tyrannosaurine",22,161.8100000011
"76","Daspletosaurus_torosus",22,161.8100000011
"77","Tyrannosaurus_rex",22,170.6099999981
"78","Nanotyrannus_lancensis",23,171.7099999991
"79","Tarbosaurus_bataar",23,164.8599999991
"80","Nqwebasaurus_thwazi",15,100.2099999964
"81","Gasosaurus_constructus",16,72.7599999964
"82","Nedcolbertia_justinhofmanni",17,111.1099999964
"83","Huaxiagnathus_orientalis",18,115.5599999894
"84","Sinosauropteryx_prima",19,115.5599999924
"85","Aristosuchus_pusillus",20,111.1099999954
"86","Compsognathus_longipes",21,89.7599999914
"87","Mirischia_asymmetrica",21,132.9099999884
"88","Scipionyx_samniticus",15,129.7850000297
"89","Xuanhanosaurus_qilixiaensis",17,72.759999993
"90","Proceratosaurus_bradleyi",18,72.459999983
"91","Deltadromeus_agilis",19,141.159999983
"92","Ornitholestes_hermanni",19,88.509999983
"93","Coelurus_fragilis",17,88.5099999963
"94","Pelecanimimus_polyodon",20,112.2349999942
"95","Shenzhousaurus_orientalis",21,115.5599999942
"96","Harpymimus_okladnikovi",22,132.9099999942
"97","Garudimimus_brevipes",23,144.5099999942
"98","Archaeornithomimus_asiaticus",24,150.9099999942
"99","Sinornithomimus_dongi",25,147.8099999942
"100","Anserimimus_planinychus",27,166.5599999972
"101","Gallimimus_bullatus",27,166.5599999972
"102","Struthiomimus_altus",27,164.8599999932
"103","Ornithomimus_edmontonicus",28,166.5599999932
"104","Ornithomimus_velox",28,168.5099999932
"105","Taxon_7",19,79.0891373396
"106","Bagaraatan_ostromi",20,166.5600000029
"107","Xinjiangovenator_parvus",20,129.5850000029
"108","Quarry_9_coelurosaur",21,88.5099999995
"109","Nanshiungosaurus_brevispinus",23,164.8599999961
"110","Falcarius_utahensis",25,111.1099999994
"111","Taxon_8",25,85.7079452294
"112","Nothronychus_mckinleyi",27,147.8099999667
"113","Taxon_11",27,91.6006199067
"114","Taxon_4",26,80.0603406627
"115","Beipiaosaurus_inexpectus",26,115.559999996
"116","Enigmosaurus_mongoliensis",28,144.5100000293
"117","Taxon_10",28,84.8435854793
"118","Eshanosaurus_deguchiianus",28,39.3599999959
"119","Erlikosaurus_andrewsi",29,144.5099999926
"120","Segnosaurus_galbinensis",29,144.5099999926
"121","Incisivosaurus_gauthieri",23,115.5599999928
"122","Caudipteryx_zoui",25,115.5599999828
"123","El_Brete_oviraptor",25,168.5099999828
"124","Avimimus_portentosus",26,161.8099999928
"125","Chirostenotes_pergracilis",28,165.4599999928
"126","Nomingia_gobiensis",28,166.5599999928
"127","Microvenator_celer",28,126.2599999928
"128","Rinchenia_mongoliensis",30,166.5599999928
"129","Kamyn_Khondt_oviraptorine",31,161.2599999928
"130","Citipati_osmolskae",31,165.4599999928
"131","Khaan_mckennai",30,165.4599999928
"132","Oviraptor_philoceratops",31,165.4599999928
"133","Conchoraptor_gracilis",32,161.8099999928
"134","Ingenia_yanshini",32,161.8099999928
"135","Taxon_15",25,111.4221374428
"136","Alvarezsaurus_calvoi",22,154.7099999962
"137","Patagonykus_puertai",23,149.6099999962
"138","Shuvuuia_deserti",24,165.4599999962
"139","Mononykus_olecranus",25,166.5600000002
"140","Parvicursor_remotus",25,161.8100000002
"141","Gugyedong_maniraptoran",22,123.1349999962
"142","Protarchaeopteryx_robusta",24,115.5599999962
"143","Taxon_13",24,91.2632480162
"144","Unenlagia_comahuensis",25,149.6099999962
"145","Rahonavis_ostromi",26,170.6099999962
"146","Archaeopteryx_lithographica",27,89.7599999962
"147","Jinfengopteryx_elegans",27,116.9099999962
"148","Mei_long",27,115.5599999962
"149","Sinovenator_changii",27,115.5599999962
"150","Dornogov_troodontid",27,138.0349999962
"151","Sinornithoides_youngi",28,119.7099999922
"152","Byronosaurus_jaffei",29,161.8099999892
"153","Troodon_formosus",30,164.8599999892
"154","Zanabazar_junior",31,166.5599999892
"155","Saurornithoides_mongoliensis",31,165.4599999892
"156","Neuquenraptor_argentinus",26,149.6099999962
"157","Microraptor_zhaoianus",27,120.0099999962
"158","Sinornithosaurus_millenii",28,115.5599999962
"159","Buitreraptor_gonzalezorum",29,141.1599999962
"160","Adasaurus_mongoliensis",31,166.5599999962
"161","Achillobator_giganticus",32,147.6099999962
"162","Dromaeosaurus_albertensis",33,161.8099999962
"163","Utahraptor_ostrommaysi",33,115.5599999962
"164","Saurornitholestes_langstoni",31,161.8099999962
"165","Tsaagan_mangas",33,161.8099999962
"166","Velociraptor_mongoliensis",33,161.8099999962
"167","Bambiraptor_feinbergorum",33,161.8099999962
"168","Deinonychus_antirrhopus",34,126.2599999962
"169","Atrociraptor_marshalli",34,166.5599999962
