"","species","nodecount","time"
"1","Allosaurus_fragilis",2,52.4622532129288
"2","Sinraptor",3,46.1244471371174
"3","Dilong_paradoxus",6,78.4084041118622
"4","Eotyrannus_lengi",7,77.8142637014389
"5","Tyrannosaurus_rex",8,127.992349147797
"6","Gorgosaurus_libratus",8,129.107955098152
"7","Tanycolagreus_topwilsoni",6,52.7608209848404
"8","Coelurus_fragilis",6,52.7429571151733
"9","Ornitholestes_hermanni",7,54.3968562483788
"10","Huaxiagnathus_orientalis",7,78.3474311828613
"11","Sinosauropteryx_prima",8,78.460208594799
"12","Deinocheirus_mirificus",8,137.676035195589
"13","Harpymimus_okladnikovi",7,98.7598484158516
"14","Pelecanimimus_polyodon",10,79.5219403803349
"15","Shenzhousaurus_orientalis",9,78.4635472483933
"16","Archaeornithomimus_asiaticus",12,119.482151806355
"17","Garudimimus_brevipes",11,113.27635705471
"18","Anserimimus_planinychus",15,138.344635754824
"19","Ornithomimus_edmontonicus",15,134.075243353844
"20","Struthiomimus_altus",14,131.628790318966
"21","Gallimimus_bullatus",13,127.961206018925
"22","Falcarius_utahensis",10,78.7825229167938
"23","Beipiaosaurus_inexpectus",11,86.3317714780569
"24","Alxasaurus_elesitaiensis",12,91.8060940653086
"25","Nothronychus_mckinleyi",14,115.687485694885
"26","Erliansaurus_bellamanus",14,117.116148293018
"27","Nanshiungosaurus_brevispinus",17,134.624162077904
"28","Neimongosaurus_yangi",14,117.955112189054
"29","Segnosaurus_galbiensis",15,119.233852118254
"30","Erlikosaurus_andrewsi",16,121.30912309885
"31","Compsognathus_longipes",8,59.7289087772369
"32","Therizinosaurus_cheloniformis",17,137.875892605633
"33","Protarchaeopteryx_robusta",11,78.4387540817261
"34","Elmisaurus_rarus",18,134.856093019247
"35","Rinchenia_mongoliensis",20,137.713285073638
"36","Citipati_osmolskae",19,133.344781965017
"37","Ingenia_yanshini",20,136.41776573658
"38","Khaan_mckennai",20,130.915873944759
"39","Heyuannia_huangi",20,139.168970346451
"40","Byronosaurus_jaffei",14,128.370369911194
"41","Sinornithoides_youngi",15,102.7444845438
"42","IGM100_44_unnamedtroodontid",16,102.557698398829
"43","Troodon_formosus",18,131.327761352062
"44","Saurornithoides_mongoliensis",18,130.528441347182
"45","Zanabazar_junior",17,141.21609544754
"46","Unenlagia",14,117.250680565834
"47","Buitreraptor_gonzalezorum",13,110.164566040039
"48","Rahonavis_ostromi",14,137.661879072897
"49","Bambiraptor_feinbergi",14,125.598764002323
"50","Sinornithosaurus_millenii",14,78.8443357050419
"51","Microraptor_zhaoianus",15,87.8604800105095
"52","NGMC91_UnnamedDromaeosaurid",15,87.6285092830658
"53","IGM100_1015_UndesDromaeosaurid",17,134.628133296967
"54","Adasaurus_mongoliensis",17,138.080832004547
"55","Velociraptor_mongoliensis",17,120.924004554749
"56","Saurornitholestes_langstoni",17,128.186881065369
"57","Deinonychus_antirrhopus",16,84.5647048950195
"58","Achillobator_giganticus",19,116.560386124998
"59","Dromaeosaurus_albertensis",18,92.0532467365265
"60","Utahraptor_ostrommaysi",17,80.1739910244942
"61","Atrociraptor_marshalli",19,128.647223599255
"62","Epidendrosaurus_ningchengensis",11,46.9777195453644
"63","Epidexipteryx_ningchengensis",11,47.8299204707146
"64","Archaeopteryx_lithographica",12,58.1138935089111
"65","Wellnhoferia_grandis",13,59.3825844526291
"66","Jeholornis_prima",15,86.9417568445206
"67","Sapeornis_chaoyangensis",15,86.4162314645946
"68","Confuciusornis_sanctus",15,79.0614819526672
"69","Protopteryx_fengningensis",16,79.5043248161674
"70","Yanornis_martini",16,86.9383133649826
"71","Hagryphus_giganteus",18,131.97443796508
"72","Microvenator_celer",14,100.359553217888
"73","Avimimus_portentosus",15,128.290131866932
"74","Oviraptor_philoceratops",17,127.882091030478
"75","Conchoraptor_gracilis",20,132.458699226379
"76","Chirostenotes_pergracilis",17,131.29432028532
"77","Incisivosaurus_gauthieri",13,86.4070484638214
"78","IGM100_42_UnnamedOviraptorid",20,131.687172591686
"79","Anchiornis_huxleyi",12,49.4175232052803
"80","Xiaotingia_zhengi",12,52.2113500237465
"81","Sinovenator_changii",13,86.8529028296471
"82","Mei_long",12,72.4885296821594
"83","Similicaudipteryx",13,85.7553239762783
"84","Caudipteryx",13,79.1628286838531
"85","Haplocherius",6,46.9033987522125
"86","Patagonykus_puertai",11,117.993237495422
"87","Mononykus_olecranus",12,137.397414624691
"88","Shuvuuia_deserti",12,131.606846034527
"89","Alvarezsaurus_calvoi",10,122.0896486938
