"","species","nodecount","time"
"1","Lesothosaurus_diagnotsicus",2,1
"2","Scutellosaurus",3,3.067137001
"3","Emausaurus",4,17.922084187
"4","Scelidosaurus",5,7.265901497
"5","Huayangosaurus_tabaii",7,35.870986797
"6","Stegosaurus",7,47.923052597
"7","Cedarpelta_bilbeyhallorum",8,93.366692986
"8","Minmi_paravertebra",8,66.041026756
"9","Antarctopelta_oliveroi",8,118.194493706
"10","Hungarosaurus_tormai",10,115.918247056
"11","Polacanthus_rudgwickensis",10,65.918794828
"12","Tatankocephalus_cooneyorum",10,87.228164956
"13","Anoplosaurus_curtonotus",11,104.785038466
"14","Hoplitosaurus_marshi",11,71.971916573
"15","Hylaeosaurus_armatus",11,63.883452666
"16","Liaoningosaurus_paradoxus",11,76.472959376
"17","Pawpawsaurus_cambelli",11,96.868186206
"18","Sauropelta_edwardsi",11,94.107462476
"19","Stegopelta_landerensis",11,99.188264016
"20","Zhejiangosaurus_lishuiensis",11,101.262778746
"21","Animantarx_ramaljonsei",12,98.074043456
"22","Texasetes_pleurohalio",12,100.038733596
"23","Nodosaurus_textillis",12,105.252606696
"24","Silvisaurus_condrayi",12,92.897823436
"25","Struthiosaurus_austriacus",12,129.214504296
"26","Struthiosaurus_languedocensis",12,116.737577386
"27","Panoplosaurus_mirus",12,117.336246351
"28","Edmontonia",13,131.577396396
"29","Niobrarasaurus_coleii",13,115.430935516
"30","Gargoyleosaurus_parkpinorum",10,44.704941816
"31","Gastonia_burgei",11,73.098935497
"32","Gobisaurus_domoculus",11,106.965898757
"33","Mymoorapelta_maysi",11,46.576781817
"34","Peloroplites_cedrimontanus",11,88.151270727
"35","Polacanthus_foxii",11,72.673128427
"36","Shamosaurus_scutatus",12,84.032663727
"37","Ankylosaurus_marginoventris",13,129.792724647
"38","Euoplocephalus_tutus",13,128.611328287
"39","Nodocephalosaurus_kirtlandensis",13,120.238241987
"40","Pinacosaurus_mephistocephalus",13,122.181236427
"41","Saichania_chulsanensis",13,122.816744597
"42","Shanxia_tianzhenensis",13,101.722333257
"43","Talarurus_plicatospineus",13,104.102763523
"44","Tarchia_gigantea",13,127.246953527
"45","Tianzhenosaurus_youngi",13,106.171288073
"46","Tsagantegia_longicranialis",13,109.195912527
"47","Zhongyuanosaurus_luoyangensis",13,109.751380849
"48","Chrichtonsaurus_benxiensis",14,107.070171678
"49","Dyoplosaurus_acutosquameus",14,121.736798368
"50","Pinacosaurus_grangeri",13,118.416669247
