"","species","nodecount","time"
"1","Allosaurus_fragilis",2,29.82146292
"2","Sinraptor_dongi",3,14.98866402
"3","Bicentenaria",4,77.67533275
"4","Zuolong",5,15.18595643
"5","Tugulusaurus",7,60.449101082
"6","Ornitholestes_hermanni",8,23.955892232
"7","Mahakala_omnogovae",14,93.752214282
"8","Dromaeosaurus_albertensis",20,98.871641802
"9","Deinonychus_antirrhopus",20,57.470632712
"10","Velociraptor_mongoliensis",23,100.388034032
"11","Balaur_bondoc",22,108.583685402
"12","Tsaagan_mangas",18,94.120566352
"13","Atrociraptor_marshalli",23,107.741000492
"14","Utahraptor",18,47.514530562
"15","Adasaurus_mongoliensis",18,106.969142652
"16","Achillobator_giganticus",21,76.544006512
"17","Saurornitholestes_langstoni",20,98.729232952
"18","Tianyuraptor_ostromi",18,50.259052583
"19","Graciliraptor_lujiatunensis",18,53.215838399
"20","Sinornithosaurus_millenii",18,51.657164363
"21","Microraptor_zhaoianus",18,54.166982783
"22","Rahonavis_ostromi",16,104.356696152
"23","Austroraptor",16,93.879144332
"24","Xixiasaurus",18,88.47461422
"25","Byronosaurus_jaffei",19,94.21964717
"26","Saurornithoides_mongoliensis",21,96.46343723
"27","Zanabazar_junior",22,109.58372354
"28","Sinornithoides_youngi",20,54.1800423
"29","Troodon_formosus",22,91.80977727
"30","Mei_long",18,53.914416227
"31","Sinovenator_changii",18,52.460778468
"32","Jinfengopteryx_elegans",16,47.673873372
"33","Anchiornis_huxleyi",16,15.041505274
"34","Xiaotingia",17,13.596798802
"35","Aurornis",18,22.841505952
"36","Eosinopteryx",18,17.89038744
"37","Archaeopteryx_lithographica",15,26.880109602
"38","Sapeornis",16,55.307778872
"39","Jeholornis_prima",17,56.237845902
"40","Jixiangornis_orientalis",18,51.099908375
"41","Confuciusornis_sanctus",19,50.716473802
"42","Patagopteryx_deferrariisi",21,91.255903068
"43","Yanornis_martini",23,55.251542209
"44","Yixianornis",23,51.752241058
"45","Songlingornis",23,62.931238878
"46","Apsaravis_ukhaana",24,101.935130018
"47","Ichthyornis",26,104.916209888
"48","Hesperornis",27,88.539483968
"49","Baptornis",27,94.066095443
"50","Limenavis_patagonica",27,104.215959088
"51","Lithornis",27,123.134751378
"52","Gallus_gallus",26,176.440329358
"53","Gobipteryx",22,93.457965992
"54","Pengornis_houi",23,62.160047212
"55","Neuquenornis_volans",24,92.485459482
"56","Cathayornis",25,57.763631896
"57","Concornis",25,49.355540612
"58","Vorona",21,105.832455932
"59","Epidexipteryx",13,12.093752366
"60","Incisivosaurus_gauthieri",15,52.769190784
"61","Microvenator_celer",15,73.908711706
"62","Caudipteryx_zoui",16,52.355063226
"63","Chirostenotes_pergracilis",16,103.029091246
"64","Avimimus_portentosus",16,101.891015106
"65","Citipati_osmolskae",18,101.311145304
"66","Oviraptor_philoceratops",18,99.237013569
"67","Conchoraptor_gracilis",17,96.040573056
"68","Falcarius",13,50.708497934
"69","Beipiaosaurus",14,52.763791868
"70","Alxasaurus_elesitaiensis",15,56.118130162
"71","Erliansaurus",16,101.181550282
"72","Segnosaurus_galbinensis",18,79.127653702
"73","Erlikosaurus_andrewsi",21,90.269394342
"74","Neimongosaurus",19,99.734252142
"75","Suzhousaurus",20,48.545715882
"76","Nothronychus",21,86.455021962
"77","Nanshiungosaurus_brevispinus",18,97.824254432
"78","Therizinosaurus",18,105.868698692
"79","Haplocheirus",13,13.033279796
"80","Alvarezsaurus_calvoi",15,92.351440637
"81","Achillesaurus",15,92.858595357
"82","Patagonykus_puertai",16,88.801777926
"83","Bonapartenykus",16,97.859322766
"84","Albertonykus",16,108.773649486
"85","Ceratonykus",18,94.459936496
"86","Mononykus_olecranus",19,108.753730685
"87","Shuvuuia_deserti",20,100.78902041
"88","Parvicursor",21,96.562222685
"89","Linhenykus",21,96.931008045
"90","Albinykus",18,91.046493904
"91","Xixianykus",18,87.913535656
"92","Nqwebasaurus",11,42.441516342
"93","Shenzhousaurus_orientalis",12,47.716116993
"94","Garudimimus_brevipes",15,92.810938635
"95","Harpymimus_okladnikovi",13,73.281973735
"96","Beishanlong",15,56.274616495
"97","Sinornithomimus",15,82.685825535
"98","Struthiomimus_altus",17,99.404679425
"99","Qiupalong",17,88.173410575
"100","Anserimimus_planinychus",17,106.094950829
"101","Gallimimus_bullatus",17,104.486893605
"102","Huaxiagnathus_orientalis",14,49.203792832
"103","Sinosauropteryx_prima",10,52.285325792
"104","Compsognathus_longipes",14,30.588967842
"105","Juravenator_starki",12,21.276873912
"106","Sinocalliopteryx",11,48.529901182
"107","Mirischia",13,67.142862322
"108","Coelurus_fragilis",8,27.67502515
"109","Tanycolagreus",8,20.88143856
"110","Kileskus",9,9.459473179
"111","Guanlong",10,15.589870803
"112","Sinotyrannus",11,58.01539256
"113","Proceratosaurus_bradleyi",11,9.01
"114","Dilong_paradoxus",9,52.44534416
"115","Eotyrannus_lengi",10,49.78268025
"116","Juratyrant",11,28.31869112
"117","Xiongguanlong",12,52.6234574
"118","Dryptosaurus",13,93.634474355
"119","Appalachiosaurus",14,101.67776543
"120","Bistahieversor",15,95.716410068
"121","Gorgosaurus_libratus",16,97.992175169
"122","Alioramus",17,109.37650293
"123","Teratophoneus",18,104.410249357
"124","Daspletosaurus",19,97.09768049
"125","Tyrannosaurus_rex",19,106.9899827
