"","species","nodecount","time"
"1","Ouranosaurus_nigeriensis_",2,23.8665174
"2","Jinzhousaurus_yangi",4,11.722425789
"3","Equijubus_normani",5,13.423851506
"4","Xuwulong_yueluni",5,28.083199837
"5","Eolambia_caroljonesa",6,31.669752197
"6","Jintasaurus_meniscus",6,12.393606187
"7","Probactrosaurus_gobiensis",6,13.888961338
"8","Protohadros_byrdi",6,40.700438087
"9","Levnesovia_transoxiana",7,43.819833237
"10","Tanius_sinensis",7,61.994127377
"11","Bactrosaurus_johnsoni",8,57.823333867
"12","Gilmoreosaurus_mongoliensis",9,57.044785207
"13","Claosaurus_agilis",10,61.351308647
"14","Nanningosaurus_dashiensis",10,49.088317017
"15","Shuangmiaosaurus_gilmorei",10,34.599276757
"16","Nanyangosaurus_zhugeii",12,52.350973383
"17","Zhanghenglong_yangchengensis",12,51.633841838
"18","Acristavus_gagslarsoni",15,61.73220995
"19","Wulagasaurus_dongi",15,66.32122545
"20","Hadrosaurus_foulkii",15,55.011506682
"21","Brachylophosaurus_canadensis",16,53.14597873
"22","Maiasaura_peeblesorum",16,60.190000425
"23","Kerberosaurus_manakini",16,65.976520701
"24","Shantungosaurus_giganteus",17,70.275259692
"25","Edmontosaurus_regalis",18,61.527057462
"26","Edmontosaurus_annectens",19,68.299205281
"27","Edmontosaurus_saskatchewanensis",19,69.804874143
"28","Lophorhothon_atopus",17,65.367191061
"29","Prosaurolophus_maximus",18,61.382767049
"30","Bonapartesaurus_rionegrensis",19,53.674796531
"31","Saurolophus_angustirostris",20,59.627256719
"32","Saurolophus_osborni",20,69.011028619
"33","Kritosaurus_navajovius",16,62.937918722
"34","Gryposaurus_incurvimanus",17,59.1755231
"35","Gryposaurus_latidens",17,61.950275878
"36","Gryposaurus_monumentensis",17,53.739150962
"37","Gryposaurus_notabilis",17,56.328716443
"38","Aralosaurus_tuberiferus",14,61.064968297
"39","Jaxartosaurus_aralensis",15,48.761756667
"40","Pararhabdodon_isonensis",15,65.774741967
"41","Tsintaosaurus_spinorhinus",15,60.230441837
"42","Arenysaurus_ardevoli",16,66.061743643
"43","Amurosaurus_riabinini",18,66.517944801
"44","Sahaliyania_elunchunorum",18,66.110574523
"45","Hypacrosaurus_altispinus",18,66.842043853
"46","Hypacrosaurus_stebingeri",18,55.977024411
"47","Magnapaulia_laticaudus",18,64.968213413
"48","Nipponosaurus_sachalinensis",18,59.507966713
"49","Olorotitan_ararhensis",18,67.568182743
"50","Velafrons_coahuilensis",18,52.982248593
"51","Corythosaurus_casuarius",19,63.679119076
"52","Corythosaurus_intermedius",19,55.447001917
"53","Lambeosaurus_lambei",19,57.907397174
"54","Lambeosaurus_magnicristatus",19,58.91972057
"55","Charonosaurus_jiayinensis",17,67.628859422
"56","Parasaurolophus_cyrtocristatus",17,55.598612632
"57","Parasaurolophus_tubicen",17,56.553400593
"58","Parasaurolophus_walkeri",17,64.526150116
"59","Telmatosaurus_transsylvanicus",12,70.203960957
"60","Tethyshadros_insularis",12,56.785919607
"61","Iguanodon_bernissartensis",4,12.8402182
"62","Mantellisaurus_atherfieldensis",4,3
