"","species","nodecount","time"
"1","Pampdromaeus",2,13.95421588
"2","Saturnalia",3,4.471170709
"3","Chromogisaurus",3,9.803798109
"4","Pantydraco",3,29.24420321
"5","Arcusaurus",4,41.34801064
"6","Thecodontosaurus",5,30.73743849
"7","Efraasia",6,28.14297242
"8","Plateosauravus",7,20.34764866
"9","Ruehleia",8,32.00827218
"10","Plateosaurus_engelhardti",10,30.962500139
"11","Unaysaurus",10,16.774142319
"12","Riojasaurus",11,17.285199011
"13","Eucnemesaurus",11,18.191789444
"14","Sarahsaurus",11,42.94727969
"15","Massospondylus",14,37.989834479
"16","Leyesaurus",15,37.68713274
"17","Adeopapposaurus",15,38.845765251
"18","Coloradisaurus",14,18.78394447
"19","Glacialisaurus",14,41.0973245
"20","Lufengosaurus",14,39.54084716
"21","Jingshanosaurus",13,42.13010319
"22","Yunnanosaurus_huangi",13,40.71423986
"23","Chuxiongosaurus",14,40.22130102
"24","Seitaad",15,52.11413234
"25","Anchisaurus",16,39.43431252
"26","Aardonyx",17,36.37956982
"27","Leonerasaurus",18,35.52382912
"28","Melanorosaurus",19,18
"29","Antetonitrus",21,28.715628835
"30","Lessemsaurus",21,23.037763688
"31","Lamplughsaura",21,38.876171607
"32","Camelotia",21,30.235812293
"33","Gongxianosaurus",22,54.122008324
"34","Isanosaurus",23,32.040707858
"35","Tazoudasaurus",24,48.246173314
"36","Vulcanodon",24,33.022632684
"37","Rhoetosaurus",25,69.249299224
"38","Kotasaurus",25,50.85365113
"39","Spinophorosaurus",25,65.035432724
"40","Shunosaurus",26,65.023708614
"41","Datousaurus",27,70.353374204
"42","Cetiosaurus",28,67.357692154
"43","Patagosaurus",28,62.895389644
"44","Barapasaurus",28,53.622620124
"45","Klamelisaurus",31,76.03238113
"46","Chuanjiesaurus",31,73.95456689
"47","Mamenchisaurus_youngi",31,74.70133924
"48","Mamenchisaurus_constructus",31,76.35486725
"49","Yuanmousaurus_jiangyiensis",31,64.91559285
"50","Cetiosauriscus",31,70.857692148
"51","Omeisaurus_junghsiensis",32,70.699081923
"52","Omeisaurus_jiaoi",32,61.823046098
"53","Omeisaurus_maoanus",32,63.554593607
"54","Omeisaurus_tianfuensis",32,63.754033806
"55","Ferganasaurus",30,69.090980468
"56","Turiasaurus",31,85.996558433
"57","Jobaria",32,72.892530589
"58","Atlasaurus",33,68.664870072
"59","Haplocanthosaurus_priscus",35,84.362438166
"60","Amphicoelias",36,79.238771646
"61","Nigersaurus",39,122.260936676
"62","Demandasaurus",39,107.057692156
"63","Cathartesaura",39,140.562262772
"64","Limaysaurus",39,132.457692156
"65","Zapalasaurus",38,107.057692156
"66","Rebbachisaurus",38,124.465275466
"67","Comahuesaurus",38,110.393169783
"68","Dicraeosaurus_sattleri",41,84.958468779
"69","Brachytrachelopan",41,83.690252038
"70","Amargasaurus",40,105.793824648
"71","Suuwassea",39,78.557996504
"72","Apatosaurus_ajax",41,86.24566437
"73","Apatosaurus_excelsus",41,79.722044427
"74","Apatosaurus_parvus",41,77.835602526
"75","Apatosaurus_louisae",40,83.752825418
"76","Tornieria",40,86.267528903
"77","Barosaurus",41,78.291436122
"78","Diplodocus_carnegiei",42,82.636924531
"79","Diplodocus_hayi",42,82.744864596
"80","Diplodocus_hallorum",42,86.013483318
"81","Diplodocus_longus",42,82.270672917
"82","Lourinhasaurus",35,81.257692153
"83","Camarasaurus_lewisi",37,79.159902983
"84","Camarasaurus_supremus",37,77.729853552
"85","Camarasaurus_grandis",37,83.434288403
"86","Janenschia",38,86.404311218
"87","Tehuelchesaurus",38,77.340053768
"88","Aragosaurus",38,102.057692153
"89","Galveosaurus",39,86.557692153
"90","Europasaurus",41,79.758934141
"91","Brachiosaurus",42,82.886295833
"92","French_Bothriospondylus",43,76.357692153
"93","Lusotitan",44,81.257692153
"94","Giraffatitan",45,85.012361152
"95","Cedarosaurus",46,106.400759452
"96","Venenosaurus",46,119.029585722
"97","Dongbeititan",41,102.460508261
"98","Sauroposeidon",42,128.660184103
"99","Sonorasaurus",44,132.422727832
"100","Tastavinsaurus",44,107.057692152
"101","Pelorosaurus_becklesii",43,105.293658503
"102","Euhelopus",43,118.260792449
"103","Erketu",43,140.324418569
"104","Qiaowanlong",43,129.106608369
"105","Gobititan",44,121.548975819
"106","Tangvayosaurus",45,128.110432739
"107","Phuwiangosaurus",45,106.507135299
"108","Chubutisaurus",43,119.937483693
"109","Ruyangosaurus",45,142.565655903
"110","Wintonotitan",45,132.457692153
"111","Ligabuesaurus",45,120.057692153
"112","Andesaurus",46,132.457692153
"113","Futalognkosaurus",48,142.757692153
"114","Mendozasaurus",48,146.257692153
"115","Argentinosaurus",48,141.818937133
"116","Epachthosaurus",49,136.189465343
"117","Malawisaurus",50,103.359781193
"118","Nemegtosaurus",52,161.457692151
"119","Isisaurus",53,162.766585031
"120","Tapuiasaurus",53,108.196182571
"121","Gondwanatitan",54,145.662410407
"122","Aeolosaurus_maximus",55,148.889205289
"123","Aeolosaurus_sp.",55,163.210971969
"124","Aeolosaurus_rionegrinus",55,162.437366919
"125","Muyelensaurus",54,146.25769215
"126","Rinconsaurus",54,145.340014011
"127","Alamosaurus",53,150.798624419
"128","Opisthocoelicaudia",54,161.45769215
"129","Rocasaurus",55,161.45769215
"130","Neuquensaurus",56,149.99113081
"131","Saltasaurus",56,161.45769215
