"","species","nodecount","time"
"1","Plateosaurus_engelhardti",2,22.03245198
"2","Chinshakiangosaurus_chunghoensis",3,32.69359531
"3","Mussaurus_patagonicus",4,16.97983305
"4","Antetonitrus_ingenipes",5,5.190149565
"5","Lessemsaurus_sauropoides",6,19.63117715
"6","Gongxianosaurus_shibeiensis",7,54.82618479
"7","Amygdalodon_patagonicus",7,55.67068342
"8","Isanosaurus_attavipachi",7,6
"9","Vulcanodon_karibaensis",8,33.25069713
"10","Tazoudasaurus_naimi",8,47.42163051
"11","Barapasaurus_tagorei",9,40.785103181
"12","Cetiosaurus_oxoniensis",9,62.329595121
"13","Shunosaurus_lii",10,71.994413811
"14","Patagosaurus_fariasi",11,54.767543611
"15","Omeisaurus",13,60.989969644
"16","Mamenchisaurus",13,82.791342334
"17","Turiasaurus_riodevensis",13,78.225703554
"18","Losillasaurus_giganteus",13,86.05949683
"19","Jobaria_tiguidensis",13,65.216596841
"20","Haplocanthosaurus_priscus",13,87.050998061
"21","Camarasaurus",14,78.213338952
"22","Bellusaurus_sui",14,73.000882132
"23","Galvesaurus_herreroi",15,85.379860866
"24","Tehuelchesaurus_benitezii",15,81.51825734
"25","Europasaurus_holgeri",15,76.347494556
"26","Tastavinsaurus_sanzi",15,107.788348336
"27","Euhelopus_zdanskyi",15,96.675067296
"28","Brachiosaurus_altithorax",15,84.261592674
"29","Giraffatitan_brancai",15,82.513064465
"30","Abydosaurus_mcintoshi",15,135.713954716
"31","Padillasaurus_leivaensis",15,103.599245056
"32","Sauroposeidon_proteles",15,131.536706506
"33","Venenosaurus_dicrocei",15,103.377688096
"34","Cedarosaurus_weiskopfe",15,106.693089506
"35","Lusotitan_atalaiensis",15,81.04109096
"36","Erketu_ellisoni",15,144.205816666
"37","Qiaowanlong_kangxii",15,107.480395456
"38","Phuwiangosaurus_sirindhornae",15,106.741327626
"39","Chubutisaurus_insignis",15,136.414299196
"40","Ligabuesaurus_lenzai",15,122.137040856
"41","Wintonotitan_wattsi",15,136.084333776
"42","Malarguesaurus_florenciae",15,143.667096266
"43","Andesaurus_delgadoi",15,133.213621826
"44","Dreadnoughtus",15,150.170952336
"45","Epachthosaurus_sciuttoi",15,139.579314056
"46","Malawisaurus_dixeyi",15,112.867562276
"47","Isisaurus_colberti",15,163.982193686
"48","Nemegtosaurus_mongoliensis",15,156.256356906
"49","Rapetosaurus_krausei",15,165.751103146
"50","Tapuiasaurus_macedoi",15,118.178333716
"51","Trigonosaurus_pricei",15,165.448768816
"52","Alamosaurus_sanjuanensis",15,161.913777926
"53","Opisthocoelicaudia_skarzynskii",15,161.909727596
"54","Neuquensaurus_australis",15,154.214462856
"55","Saltasaurus_loricatus",15,165.694693306
"56","Notocolossus_gonzalesparejasi",15,145.450908216
"57","Baurutitan_britoi",15,163.099775186
"58","Rinconsaurus_caudamirus",15,147.588362086
"59","Muyelensaurus_pecheni",15,147.925626756
"60","Aeolosaurus_maximus",15,150.226030586
"61","Overosaurus_paradasorum",15,148.156324496
"62","Mendozasaurus_neguyelap",15,143.200496806
"63","Ruyangosaurus_giganteus",15,132.632002656
"64","Futalongkosaurus_dukei",15,139.448871786
"65","Quetecsaurus_rusconii",15,139.876899646
"66","Puertasaurus_reuili",15,162.892188586
"67","Drusilasaura_deseadensis",15,135.144777586
"68","Bonitasaura_salgadoi",15,152.605443866
"69","Patagotitan_mayorum",16,127.787113006
"70","Argentinosaurus_hunculensis",16,142.212562796
"71","Amazonsaurus_maranhensis",15,108.536716015
"72","Zapalasaurus_bonapartei",16,106.663873048
"73","Histriasaurus_bocardeli",16,101.743330291
"74","Comahuesaurus_windhanseni",17,121.856664131
"75","Rayososaurus_agrioensis",19,136.585895291
"76","Rebbachisaurus_garasbae",19,122.757436381
"77","Cathartesaura_anaerobica",20,138.416425602
"78","Limaysaurus_tessonei",20,134.682005181
"79","Demandasaurus_darwini",19,104.052164681
"80","Nigersaurus_taqueti",19,125.431686101
"81","Suwassea_emiliae",16,84.25241913
"82","Amargasaurus_cazaui",17,104.723357311
"83","Dicraeosaurus_hansemanni",18,79.415247111
"84","Brachytrachelopan_messai",18,82.263264984
"85","Apatosaurus",16,83.684994071
"86","Diplodocus",17,81.325609511
"87","Barosaurus_lentus",17,85.030499054
