"","species","nodecount","time"
"1","Nanolestes",2,17.08569
"2","Peramus",4,29.385686
"3","Vincelestes",4,42.385686
"4","Juramaia",4,11.035686
"5","Acristatherium",6,48.585689
"6","Kielantherium",7,58.785689
"7","Deltatheridium",8,93.935689
"8","Mayulestes",9,110.185689
"9","Pucadelphys",9,110.185689
"10","Eomaia",7,46.78569
"11","Prokennalestes",8,58.78569
"12","Murtoilestes",8,46.78569
"13","Bobolestes",7,75.785683
"14","Paranyctoides",9,81.785692
"15","Borisodon",10,78.910691
"16","Sheikhdzheilia",12,75.785689
"17","Eozhelestes",12,75.785689
"18","Gallolestes",12,94.285693
"19","Alostera",14,104.535696
"20","Avitotherium",14,94.285696
"21","Parazhelestes",14,81.785694
"22","Eoungulatum",15,81.785691
"23","Aspanlestes",16,81.785691
"24","Zhelestes",16,81.785691
"25","Deccanolestes_robustus",10,102.735685
"26","Deccanolestes_narmadensis",11,102.735686
"27","Deccanolestes_hislopi",13,102.735686
"28","Deccanolestes_cf_hislopi",13,102.735686
"29","Afrodon_germanicus",13,112.585685
"30","Afrodon_chleuhi",13,112.985685
"31","Daulestes",11,81.7856834
"32","Bulaklestes",12,81.7856834
"33","Uchkudukodon",12,81.7856834
"34","Kennalestes",13,93.9356854
"35","Asioryctes",14,93.9356834
"36","Ukhaatherium",14,93.9356834
"37","Cimolestes",13,104.5356854
"38","unnamed_cimolestid",14,88.1856874
"39","Maelestes",15,93.9356874
"40","Batodon",15,104.5356874
"41","Kulbeckia",13,81.7856924
"42","Zhangolestes",15,62.3356874
"43","unnamed_zalambdalestid",15,88.1856874
"44","Zalambdalestes",15,93.9356864
"45","Barunlestes",15,93.9356864
"46","Gypsonictops",14,94.2856904
"47","Leptictis",14,138.1856904
"48","Oxyclaenus",15,106.8856884
"49","Protungulatum",16,106.8306944
"50","Oxyprimus",16,106.8306944
"51","Dasypodidae",17,171.7856894
"52","Bradypus",18,171.7856894
"53","Myrmecophagidae",18,171.7856894
"54","Todralestes",18,112.9856874
"55","Potamogalinae",20,171.7856824
"56","Microgale",20,171.7856824
"57","Dilambdogale",20,134.7856834
"58","Widanelfarasia",20,137.7856874
"59","Orycteropus",19,171.7856904
"60","Rhynchocyon",19,171.7856904
"61","Procavia",20,171.7856864
"62","Moeritherium",20,140.7856864
"63","Pezosiren",20,121.7856884
"64","Trichechus",20,171.7856924
"65","Tribosphenomys",19,114.1856867
"66","Paramys",19,117.5856867
"67","Rhombomylus",19,119.8856887
"68","Gomphos",20,119.8856877
"69","Mimotona",20,111.3856907
"70","Ptilocercus",19,171.7856877
"71","Cynocephalus",19,171.7856877
"72","Purgatorius",19,107.3556887
"73","Plesiadapis",20,112.5856897
"74","Notharctus",21,123.1856867
"75","Adapis",21,134.7856887
"76","Patriomanis",19,136.2356917
"77","Protictis",20,108.1356917
"78","Vulpavus",21,117.5856897
"79","Miacis",21,123.9356917
"80","Icaronycteris",19,121.4031847
"81","Soricidae",21,171.7856827
"82","Erinaceus",21,171.7856827
"83","Solenodon",21,171.7856927
"84","Eoryctes",21,116.4856907
"85","Gujaratia",19,123.9856907
"86","Diacodexis",19,117.5856937
"87","Hyopsodus",20,123.1856907
"88","Meniscotherium",21,118.7856927
"89","Phenacodus",21,117.5856927
"90","Arctocyon",21,109.2856857
"91","Chriacus",21,108.7856857
"92","Didolodus",23,135.3156877
"93","Paulacoutoia",23,115.7856877
"94","Mioclaenus",23,108.7856937
"95","Periptychus",23,108.7856937
"96","Hyracotherium",23,119.2856877
"97","Diadiaphorus",24,155.4156877
"98","Trigonostylops",24,135.3156877
"99","Henricosbornia",24,119.7856887
"100","Pyrotherium",24,144.1856877
"101","Thomashuxleya",24,127.7856887
"102","Simpsonotus",24,119.7856897
