"","species","nodecount","time"
"1","Leptoceratops_gracilis",2,23.58961009
"2","Protoceratops_andrewsi",4,13.487706
"3","Magnirostris_dodsoni",5,19.046667612
"4","Bagaceratops_rozhdestvenskyi",5,16.754714321
"5","Turanoceratops_tardabilis",4,3
"6","Zuniceratops_christopheri",5,4.147294108
"7","Chasmosaurus_belli",7,17.930232735
"8","Pentaceratops_sternbergii",7,16.755784716
"9","Diabloceratops_eatoni",8,17.588205826
"10","Machairoceratops_cronusi",8,13.068800196
"11","Xenoceratops_foremostensis",9,22.280915173
"12","Albertaceratops_nesmoi",11,22.778017133
"13","Medusaceratops_lokii",11,16.367491273
"14","Rubeosaurus_ovatus",16,15.024380057
"15","Styracosaurus_albertensis",14,20.776169541
"16","Spinops_sternbergorum",16,21.703499992
"17","Centrosaurus_apertus",13,13.719471383
"18","Coronosaurus_brinkmani",15,16.672491779
"19","Einiosaurus_procurvicornis",13,15.704792391
"20","Achelousaurus_horneri",14,20.514646652
"21","Pachyrhinosaurus_canadensis",15,25.541677639
"22","Pachyrhinosaurus_lakustai",16,19.271575736
"23","Pachyrhinosaurus_perotorum",16,25.64609773
"24","Sinoceratops_zhuchengensis",12,14.283104658
"25","Wendiceratops_pinhornensis",12,20.750650789
"26","Nasutoceratops_titusi",8,12.236825036
