"","species","nodecount","time"
"1","Ouranosaurus_nigeriensis_",2,32.2345374
"2","Jinzhousaurus_yangi",4,10.680797825
"3","Equijubus_normani",5,5.820324753
"4","Xuwulong_yueluni",5,26.086183543
"5","Eolambia_caroljonesa",6,29.97921988
"6","Jintasaurus_meniscus",6,14.353540042
"7","Probactrosaurus_gobiensis",6,9.24172466
"8","Protohadros_byrdi",6,37.44609789
"9","Levnesovia_transoxiana",7,41.27183081
"10","Tanius_sinensis",7,55.09183872
"11","Bactrosaurus_johnsoni",8,61.04909444
"12","Gilmoreosaurus_mongoliensis",9,54.80077245
"13","Claosaurus_agilis",10,55.58372015
"14","Nanningosaurus_dashiensis",10,45.1266849
"15","Shuangmiaosaurus_gilmorei",10,30.82338677
"16","Nanyangosaurus_zhugeii",12,55.41477809
"17","Zhanghenglong_yangchengensis",12,47.995066321
"18","Acristavus_gagslarsoni",15,54.11953183
"19","Wulagasaurus_dongi",15,63.89615124
"20","Hadrosaurus_foulkii",15,57.508586879
"21","Brachylophosaurus_canadensis",16,59.070498127
"22","Maiasaura_peeblesorum",16,58.779434882
"23","Kerberosaurus_manakini",16,66.88087393
"24","Shantungosaurus_giganteus",17,62.864216039
"25","Edmontosaurus_regalis",18,61.65896393
"26","Edmontosaurus_annectens",19,66.398492082
"27","Edmontosaurus_saskatchewanensis",19,67.112823666
"28","Lophorhothon_atopus",17,51.063812928
"29","Prosaurolophus_maximus",18,55.818094066
"30","Bonapartesaurus_rionegrensis",19,53.13280932
"31","Saurolophus_angustirostris",20,49.94950349
"32","Saurolophus_osborni",20,62.84804067
"33","Kritosaurus_navajovius",16,54.448807445
"34","Gryposaurus_incurvimanus",17,51.646461623
"35","Gryposaurus_latidens",17,55.479116738
"36","Gryposaurus_monumentensis",17,54.281392584
"37","Gryposaurus_notabilis",17,54.17233876
"38","Aralosaurus_tuberiferus",14,55.822643667
"39","Jaxartosaurus_aralensis",15,46.402054507
"40","Pararhabdodon_isonensis",15,64.154090857
"41","Tsintaosaurus_spinorhinus",15,55.060728086
"42","Arenysaurus_ardevoli",16,67.105820503
"43","Amurosaurus_riabinini",18,64.885151783
"44","Sahaliyania_elunchunorum",18,66.346264972
"45","Hypacrosaurus_altispinus",18,64.221319713
"46","Hypacrosaurus_stebingeri",18,61.749680083
"47","Magnapaulia_laticaudus",18,62.068015423
"48","Nipponosaurus_sachalinensis",18,55.191424707
"49","Olorotitan_ararhensis",18,65.157331013
"50","Velafrons_coahuilensis",18,59.351985483
"51","Corythosaurus_casuarius",19,61.55308414
"52","Corythosaurus_intermedius",19,54.045140951
"53","Lambeosaurus_lambei",19,51.700314983
"54","Lambeosaurus_magnicristatus",19,55.408768522
"55","Charonosaurus_jiayinensis",17,65.760240916
"56","Parasaurolophus_cyrtocristatus",17,51.286959476
"57","Parasaurolophus_tubicen",17,56.351262704
"58","Parasaurolophus_walkeri",17,50.578348216
"59","Telmatosaurus_transsylvanicus",12,61.797168495
"60","Tethyshadros_insularis",12,61.64972952
"61","Iguanodon_bernissartensis",4,9.358859583
"62","Mantellisaurus_atherfieldensis",4,3
