"","species","nodecount","time"
"1","Staurikosaurus_pricei",3,6.96
"2","Herrerasaurus_ischigualastensis",4,6.96
"3","Chindesaurus_bryansmalli",4,16.41
"4","Eoraptor_lunensis",3,6.96
"5","Guaibasaurus_candelariensis",4,20.71
"6","Sarcosaurus_woodi",7,42.485
"7","Zupaysaurus_rougieri",7,20.71
"8","Dilophosaurus_wetherilli",7,48.66
"9","Gojirasaurus_quayi",8,20.71
"10","Lophostropheus_airelensis",10,35.26
"11","Liliensternus_liliensterni",10,34.26
"12","Procompsognathus_triassicus",10,20.71
"13","Coelophysis_rhodesiensis",11,43.609999997
"14","Coelophysis_bauri",12,24.810000001
"15","Segisaurus_halli",12,57.210000004
"16","Elaphrosaurus_bambergi",8,89.76
"17","Taxon_5",8,97.71200756
"18","Ceratosaurus_nasicornis",9,88.51000001
"19","Spinostropheus_gautieri",9,80.11000001
"20","Velocisaurus_unicus",10,154.71
"21","Xenotarsosaurus_bonapartei",11,142.46
"22","Rugops_primus",12,142.46
"23","Masiakasaurus_knopfleri",14,170.60999999
"24","Noasaurus_leali",14,168.65999999
"25","Ilokelesia_aguadagrandensis",14,147.0099999963
"26","Abelisaurus_comahuensis",15,159.7099999966
"27","Aucasaurus_garridoi",17,161.8099999969
"28","Carnotaurus_sastrei",17,161.8099999969
"29","Bajo_Barreal_abelisaur",17,146.2599999965
"30","Lameta_abelisaur",17,170.6099999932
"31","Majungasaurus_crenatissimus",17,170.6099999932
"32","Taxon_51",9,83.385808207
"33","Szechuanosaurus_zigongensis",9,72.7599999957
"34","Taxon_47",9,87.3291259967
"35","Taxon_90",8,92.7994758933
"36","Afrovenator_abakensis",12,80.1099999966
"37","Taxon_81",12,80.1589086016
"38","Piatnitzkysaurus_floresi",11,72.7599999966
"39","Megalosaurus_bucklandii",11,72.4599999966
"40","Poekilopleuron_bucklandii",11,72.4599999966
"41","Torvosaurus_tanneri",12,88.5099999976
"42","Taxon_6",12,94.2858910766
"43","Dubreuillosaurus_valesdunensis",12,72.4599999966
"44","Eustreptospondylus_oxoniensis",12,75.9099999966
"45","Duriavenator_hesperis",11,70.8099999966
"46","Chilantaisaurus_tashuikouensis",14,147.8099999946
"47","Taxon_65",14,88.4765342246
"48","Cristatusaurus_lapparenti",16,123.33499999733
"49","Taxon_74",16,102.75349177733
"50","Taxon_13",16,102.182850837235
"51","Taxon_83",16,118.711889307235
"52","Baryonyx_walkeri",17,109.9849999966
"53","Suchomimus_tenerensis",17,120.0099999966
"54","Irritator_challengeri",17,132.9099999966
"55","Spinosaurus_aegypticus",17,141.1599999966
"56","Taxon_55",17,95.3870171411
"57","Taxon_98",17,95.9519467511
"58","Taxon_61",16,91.9681445913
"59","Taxon_60",14,95.8508625166
"60","Taxon_101",14,95.8506543936
"61","Taxon_64",13,95.7635222666
"62","Lourinhanosaurus_antunesi",11,88.4099999941
"63","Taxon_62",11,95.9904830069
"64","Monolophosaurus_jiangi",12,74.8599999929
"65","Taxon_92",12,76.8939635539
"66","Cryolophosaurus_ellioti",12,48.6599999979
"67","Sinraptor_dongi",14,79.2600000009
"68","Yangchuanosaurus_shangyouensis",14,80.5600000009
"69","Allosaurus_fragilis",14,88.5100000009
"70","Neovenator_salerii",15,111.1100000009
"71","Acrocanthosaurus_atokensis",16,120.0100000039
"72","Tyrannotitan_chubutensis",17,120.0100000049
"73","Carcharodontosaurus_saharicus",18,141.1600000079
"74","Giganotosaurus_carolinii",19,141.1600000079
"75","Mapusaurus_roseae",19,147.0100000079
"76","Fukuiraptor_kitadaniensis",12,111.1099999982
"77","Taxon_20",12,91.5998141982
"78","Taxon_33",11,91.9798172932
"79","Tugulusaurus_faciles",13,129.5849999956
"80","Taxon_19",13,88.8572996756
"81","Taxon_7",13,105.9244197634
"82","Taxon_43",13,89.7565300634
"83","Magnosaurus_nethercombensis",12,69.8099999998
"84","Siamotyrannus_isanensis",16,117.7600000111
"85","Taxon_99",16,85.0503542511
"86","Taxon_100",15,82.1054841331
"87","Dilong_paradoxus",16,115.5600000031
"88","Guanlong_wucaii",17,79.2600000131
"89","Dryptosaurus_aquilunguis",19,171.71000001036
"90","Taxon_63",19,88.78140581336
"91","Stokesosaurus_clevelandi",18,88.5100000131
"92","Eotyrannus_lengi",17,111.1100000001
"93","Alectrosaurus_olseni",19,164.8600000031
"94","Alioramus_remotus",20,170.6099999961
"95","Albertosaurus_sarcophagus",22,164.8600000091
"96","Gorgosaurus_libratus",22,161.8100000091
"97","Appalachiosaurus_montgomeriensis",22,161.8100000021
"98","Two_Medicine_tyrannosaurine",24,161.8100000011
"99","Daspletosaurus_torosus",24,161.8100000011
"100","Tyrannosaurus_rex",24,170.6099999981
"101","Nanotyrannus_lancensis",25,171.7099999991
"102","Tarbosaurus_bataar",25,164.8599999991
"103","Taxon_59",18,89.0730205631
"104","Taxon_12",16,81.9651487631
"105","Nqwebasaurus_thwazi",16,100.2099999964
"106","Taxon_69",16,89.3188671164
"107","Gasosaurus_constructus",16,72.7599999964
"108","Nedcolbertia_justinhofmanni",19,111.1099999994
"109","Taxon_105",19,92.3554572794
"110","Taxon_50",18,87.9554482784
"111","Huaxiagnathus_orientalis",19,115.5599999844
"112","Taxon_48",19,83.5722183844
"113","Sinosauropteryx_prima",19,115.5599999924
"114","Aristosuchus_pusillus",20,111.1099999954
"115","Compsognathus_longipes",21,89.7599999914
"116","Mirischia_asymmetrica",21,132.9099999884
"117","Scipionyx_samniticus",15,129.7850000297
"118","Xuanhanosaurus_qilixiaensis",17,72.759999993
"119","Proceratosaurus_bradleyi",18,72.459999983
"120","Deltadromeus_agilis",20,141.159999983
"121","Taxon_44",20,96.626717993
"122","Ornitholestes_hermanni",20,88.509999983
"123","Taxon_10",20,96.066823932
"124","Coelurus_fragilis",19,88.5099999937
"125","Taxon_15",19,99.7577846407
"126","Taxon_17",18,92.7473845493
"127","Pelecanimimus_polyodon",20,112.2349999876
"128","Taxon_35",20,95.2105127276
"129","Shenzhousaurus_orientalis",20,115.5599999896
"130","Harpymimus_okladnikovi",21,132.9099999896
"131","Garudimimus_brevipes",22,144.5099999896
"132","Archaeornithomimus_asiaticus",23,150.9099999896
"133","Sinornithomimus_dongi",24,147.8099999896
"134","Anserimimus_planinychus",26,166.5599999926
"135","Gallimimus_bullatus",26,166.5599999926
"136","Struthiomimus_altus",26,164.8599999886
"137","Ornithomimus_edmontonicus",27,166.5599999886
"138","Ornithomimus_velox",27,168.5099999886
"139","Bagaraatan_ostromi",22,166.5600000069
"140","Xinjiangovenator_parvus",23,129.5850000029
"141","Taxon_102",23,93.0118185159
"142","Taxon_9",21,93.9663364629
"143","Taxon_66",20,82.7911184029
"144","Quarry_9_coelurosaur",22,88.5100000045
"145","Taxon_36",22,105.3379148395
"146","Nanshiungosaurus_brevispinus",24,164.8599999961
"147","Taxon_86",24,114.7057465861
"148","Falcarius_utahensis",27,111.1100000069
"149","Taxon_24",27,92.2446710199
"150","Taxon_16",26,84.7153919169
"151","Taxon_77",25,89.0166892994
"152","Nothronychus_mckinleyi",26,147.8099999627
"153","Taxon_58",26,84.6068690827
"154","Beipiaosaurus_inexpectus",29,115.559999999
"155","Taxon_25",29,93.999295366
"156","Taxon_79",29,102.498678078
"157","Taxon_93",29,95.326692768
"158","Taxon_94",27,76.119653933
"159","Enigmosaurus_mongoliensis",30,144.5100000233
"160","Taxon_45",30,101.0944418933
"161","Taxon_2",30,92.9574804323
"162","Taxon_97",30,93.4173364503
"163","Taxon_38",28,92.8037091193
"164","Eshanosaurus_deguchiianus",28,39.3599999959
"165","Erlikosaurus_andrewsi",30,144.5099999926
"166","Segnosaurus_galbinensis",30,144.5099999926
"167","Taxon_27",29,82.3380187426
"168","Incisivosaurus_gauthieri",24,115.5599999928
"169","Taxon_22",24,80.3355357828
"170","Caudipteryx_zoui",25,115.5599999828
"171","El_Brete_oviraptor",25,168.5099999828
"172","Avimimus_portentosus",26,161.8099999928
"173","Chirostenotes_pergracilis",28,165.4599999928
"174","Nomingia_gobiensis",28,166.5599999928
"175","Microvenator_celer",28,126.2599999928
"176","Rinchenia_mongoliensis",30,166.5599999928
"177","Kamyn_Khondt_oviraptorine",31,161.2599999928
"178","Citipati_osmolskae",31,165.4599999928
"179","Khaan_mckennai",30,165.4599999928
"180","Oviraptor_philoceratops",31,165.4599999928
"181","Conchoraptor_gracilis",32,161.8099999928
"182","Ingenia_yanshini",32,161.8099999928
"183","Taxon_68",25,94.0092099318
"184","Alvarezsaurus_calvoi",26,154.7100000006
"185","Taxon_37",26,91.1132433706
"186","Patagonykus_puertai",26,149.6100000006
"187","Shuvuuia_deserti",27,165.4600000006
"188","Mononykus_olecranus",28,166.5600000046
"189","Parvicursor_remotus",28,161.8100000046
"190","Taxon_1",24,94.0858474246
"191","Taxon_41",25,91.9180595456
"192","Taxon_87",26,113.0307549683
"193","Taxon_89",26,92.4911890683
"194","Taxon_57",24,77.8748365536
"195","Taxon_104",22,84.5552241762
"196","Gugyedong_maniraptoran",23,123.1349999962
"197","Taxon_23",23,90.8609736062
"198","Protarchaeopteryx_robusta",23,115.5599999962
"199","Unenlagia_comahuensis",28,149.6099999982
"200","Taxon_53",29,115.2039131147
"201","Taxon_82",29,103.5162421947
"202","Taxon_46",27,92.9787243542
"203","Taxon_73",26,102.7812989862
"204","Rahonavis_ostromi",27,170.6099999932
"205","Taxon_56",27,94.3372557132
"206","Archaeopteryx_lithographica",27,89.7599999962
"207","Jinfengopteryx_elegans",27,116.9099999962
"208","Mei_long",27,115.5599999962
"209","Sinovenator_changii",27,115.5599999962
"210","Dornogov_troodontid",27,138.0349999962
"211","Sinornithoides_youngi",28,119.7099999922
"212","Byronosaurus_jaffei",29,161.8099999892
"213","Troodon_formosus",30,164.8599999892
"214","Zanabazar_junior",31,166.5599999892
"215","Saurornithoides_mongoliensis",31,165.4599999892
"216","Neuquenraptor_argentinus",26,149.6099999962
"217","Microraptor_zhaoianus",27,120.0099999962
"218","Sinornithosaurus_millenii",28,115.5599999962
"219","Buitreraptor_gonzalezorum",29,141.1599999962
"220","Adasaurus_mongoliensis",31,166.5599999962
"221","Achillobator_giganticus",32,147.6099999962
"222","Dromaeosaurus_albertensis",33,161.8099999962
"223","Utahraptor_ostrommaysi",33,115.5599999962
"224","Saurornitholestes_langstoni",31,161.8099999962
"225","Tsaagan_mangas",33,161.8099999962
"226","Velociraptor_mongoliensis",33,161.8099999962
"227","Bambiraptor_feinbergorum",33,161.8099999962
"228","Deinonychus_antirrhopus",34,126.2599999962
"229","Atrociraptor_marshalli",34,166.5599999962
