"","species","nodecount","time"
"1","Pisanosaurus_mertii",2,5.8
"2","Eocursor_parvus",3,23.65
"3","Lesothosaurus_diagnosticus",4,42.45
"4","Scutellosaurus_lawleri",6,47.500000003
"5","Emausaurus_ernsti",7,57.95
"6","Scelidosaurus_harrisonii",8,43.450000004
"7","Huayangosaurus_taibaii",10,71.600000003
"8","Paranthodon_africanus",11,99.050000003
"9","Chungkingosaurus_jiangbeiensis",12,79.400000003
"10","Chialingosaurus_kuani",13,80.700000003
"11","Wuerhosaurus_homheni",15,118.550000003
"12","Dacentrurus_armatus",16,85.050000003
"13","Hesperosaurus_mjosi",16,81.300000003
"14","Tuojiangosaurus_multispinus",15,79.400000003
"15","Kentrosaurus_aethiopicus",17,88.600000003
"16","Lexovisaurus_durobrivensis",17,74.200000003
"17","Stegosaurus_armatus",17,87.350000003
"18","Stegosaurus_stenops",17,87.350000003
"19","Struthiosaurus_austriacus",12,160.650000002
"20","Taxon_94",12,94.446487299
"21","Taxon_54",11,93.236621927
"22","Hungarosaurus_tormai",12,153.550000011
"23","Taxon_47",12,95.050787711
"24","Hylaeosaurus_armatus",13,101.850000007
"25","Cedarpelta_bilbeyhallorum",14,136.875000007
"26","Pawpawsaurus_campbelli",15,134.875000007
"27","Sauropelta_edwardsorum",16,125.300000007
"28","Silvisaurus_condrayi",17,131.750000007
"29","Panoplosaurus_mirus",18,164.300000007
"30","Edmontonia_longiceps",19,160.650000003
"31","Edmontonia_rugosidens",19,170.55
"32","Gargoyleosaurus_parkpinorum",13,87.350000007
"33","Animantarx_ramaljonesi",15,136.875000011
"34","Taxon_80",15,108.671131521
"35","Minmi_paravertebra",15,105.650000007
"36","Mymoorapelta_maysi",17,87.350000007
"37","Gastonia_burgei",18,109.950000007
"38","Polacanthus_foxii",18,107.100000007
"39","Gobisaurus_domoculus",17,146.650000007
"40","Shamosaurus_scutatus",18,125.099999997
"41","Tianzhenosaurus_youngi",20,155.249999997
"42","Tsagantegia_longicranialis",20,149.749999997
"43","Talarurus_plicatospineus",21,149.749999997
"44","Pinacosaurus_grangeri",22,160.649999997
"45","Pinacosaurus_mephistocephalus",22,164.299999997
"46","Nodocephalosaurus_kirtlandensis",21,164.299999997
"47","Ankylosaurus_magniventris",23,170.549999997
"48","Euoplocephalus_tutus",23,164.299999997
"49","Saichania_chulsanensis",23,160.649999997
"50","Tarchia_gigantea",23,161.749999997
"51","Stormbergia_dangershoeki",6,42.450000002
"52","Heterodontosaurus_tucki",9,42.450000006
"53","Abrictosaurus_consors",9,42.450000006
"54","Stenopelix_valdensis",11,96.299999993
"55","Taxon_62",11,93.105937433
"56","Wannanosaurus_yansiensis",12,167.499999994
"57","Yaverlandia_bitholus",13,109.949999994
"58","Goyocephale_lattimorei",14,165.399999994
"59","Homalocephale_calathocercos",15,165.399999994
"60","Ornatotholus_browni",16,164.299999994
"61","Stegoceras_validum",17,160.649999994
"62","Dwarf_pachycephalosaur",19,164.299999994
"63","Prenocephale_prenes",20,165.399999994
"64","Tylocephale_gilmorei",20,160.649999994
"65","Pachycephalosaurus_wyomingensis",20,169.449999994
"66","Stygimoloch_spinifer",20,170.549999994
"67","Prenocephale_goodwini",21,164.299999994
"68","Sphaerotholus_buchholtzae",21,169.449999994
"69","Prenocephale_edmontonensis",21,164.299999994
"70","Prenocephale_brevis",21,164.299999994
"71","Taxon_73",11,87.311811471
"72","Yinlong_downsi",10,78.099999997
"73","Psittacosaurus_guyangensis",12,125.1
"74","Taxon_55",12,87.57508055
"75","Chaoyangsaurus_youngi",13,97.699999996
"76","Xuanhuaceratops_niei",13,71.599999999
"77","Psittacosaurus_mongoliensis",16,100.5999999979
"78","Psittacosaurus_sinensis",16,118.8500000009
"79","Liaoceratops_yanzigouensis",16,114.4000000039
"80","Yamaceratops_dorngobiensis",17,153.5500000039
"81","Archaeoceratops_oshimai",18,116.6000000005
"82","Montanoceratops_cerorhynchus",20,167.5000000002
"83","Protoceratops_hellenikorhinus",21,155.6000000002
"84","Prenoceratops_pieganensis",22,160.6500000002
"85","Leptoceratops_gracilis",23,169.4499999962
"86","Udanoceratops_tschizhovi",23,160.6499999992
"87","Bagaceratops_rozhdestvenskyi",21,160.6500000002
"88","Graciliceratops_mongoliensis",22,146.4500000002
"89","Protoceratops_andrewsi",22,164.3000000002
"90","Zuniceratops_christopheri",21,146.3000000002
"91","Avaceratops_lammersi",22,164.3000000002
"92","Monoclonius_crassus",24,160.6500000002
"93","Styracosaurus_albertensis",26,164.3000000002
"94","Centrosaurus_apertus",27,160.6500000002
"95","Centrosaurus_brinkmani",27,164.3000000002
"96","Einiosaurus_procurvicornis",26,160.6500000002
"97","Achelousaurus_horneri",27,160.6500000002
"98","Pachyrhinosaurus_canadensis",28,165.4000000002
"99","Pachyrhinosaurus_n._sp.",28,163.7000000002
"100","Vagaceratops_irvinensis",25,164.3000000002
"101","Pentaceratops_sternbergii",26,164.3000000002
"102","Agujaceratops_mariscalensis",27,160.6500000002
"103","Chasmosaurus_belli",28,164.3000000002
"104","Chasmosaurus_russelli",28,164.3000000002
"105","Anchiceratops_ornatus",26,165.4000000012
"106","Arrhinoceratops_brachyops",26,165.4000000012
"107","Triceratops_horridus",26,169.4500000002
"108","Nedoceratops_hatcheri",27,170.5500000002
"109","Torosaurus_latus",27,169.4500000002
"110","Taxon_1",14,85.2346327319
"111","Taxon_82",13,89.759692703
"112","Agilisaurus_louderbacki",8,71.600000008
"113","Hexinlusaurus_multidens",11,71.6000000052
"114","Taxon_28",13,85.4027875431
"115","Taxon_83",13,82.0414898241
"116","Taxon_32",12,96.2059949121
"117","Taxon_65",10,92.226953068
"118","Yandusaurus_hongheensis",11,71.600000008
"119","Othnielia_rex",11,87.350000008
"120","Orodromeus_makelai",12,163.700000008
"121","Zephyrosaurus_schaffi",12,125.300000008
"122","Jeholosaurus_shangyuanensis",13,114.4000000025
"123","Taxon_76",13,89.9088854725
"124","Hypsilophodon_foxii",13,111.075000005
"125","Gasparinisaura_cincosaltensis",14,158.5500000135
"126","Parksosaurus_warreni",16,167.5000000122
"127","Taxon_11",16,88.5704719922
"128","Thescelosaurus_neglectus",16,165.2500000105
"129","Tenontosaurus_dossi",17,122.175000009
"130","Tenontosaurus_tilletti",19,125.3000000045
"131","Taxon_33",19,89.4736588514999
"132","Muttaburrasaurus_langdoni",20,136.875000011
"133","Taxon_70",20,109.345668561
"134","Rhabdodon_priscus",21,165.4000000145
"135","Zalmoxes_robustus",22,169.4500000145
"136","Zalmoxes_shqiperorum",22,167.5000000145
"137","Dysalotosaurus_lettowvorbecki",22,83.8000000099999
"138","Dryosaurus_altus",22,87.3500000094999
"139","Camptosaurus_dispar",22,87.3500000089999
"140","Lurdusaurus_arenatus",23,125.100000009
"141","Equijubus_normani",24,116.600000009
"142","Iguanodon_bernissartensis",25,113.275000009
"143","Mantellisaurus_atherfieldensis",26,108.400000009
"144","Ouranosaurus_nigeriensis",27,125.100000006
"145","Fukuisaurus_tetoriensis",28,109.9500000094
"146","Altirhinus_kurzanovi",29,132.7500000097
"147","Nanyangosaurus_zhugeii",30,131.7500000097
"148","Jinzhousaurus_yangi",31,118.8500000097
"149","Probactrosaurus_gobiensis",32,122.8500000097
"150","Eolambia_caroljonesa",33,136.8750000097
"151","Protohadros_byrdi",34,142.5000000097
"152","Bactrosaurus_johnsoni",35,149.7500000097
"153","Gilmoreosaurus_mongoliensis",37,149.7500000097
"154","Telmatosaurus_transsylvanicus",37,169.4500000097
"155","Fontllonga_euhadrosaur",37,170.5500000067
"156","Lophorhothon_atopus",39,156.4000000094
"157","Gryposaurus_notabilis",41,160.6500000094
"158","Brachylophosaurus_canadensis",42,160.6500000094
"159","Maiasaura_peeblesorum",42,160.6500000094
"160","Edmontosaurus_annectens",42,170.5500000094
"161","Edmontosaurus_regalis",42,165.4000000094
"162","Kerberosaurus_manakini",42,170.5500000094
"163","Prosaurolophus_maximus",43,164.3000000094
"164","Naashoibitosaurus_ostromi",44,164.3000000094
"165","Secernosaurus_koerneri",45,165.4000000094
"166","Saurolophus_osborni",45,167.3500000094
"167","Pararhabdodon_isonensis",39,169.4500000101
"168","Tsintaosaurus_spinorhinus",40,160.6500000098
"169","Jaxartosaurus_aralensis",41,151.8000000102
"170","Amurosaurus_riabinini",42,170.5500000102
"171","Charonosaurus_jiayinensis",44,170.5500000102
"172","Parasaurolophus_walkeri",44,164.3000000102
"173","Lambeosaurus_lambei",45,164.3000000102
"174","Lambeosaurus_magnicristatus",45,164.3000000102
"175","Corythosaurus_casuarius",45,164.3000000102
"176","Olorotitan_arharensis",46,170.5500000102
"177","Hypacrosaurus_stebingeri",47,160.6500000102
"178","Hypacrosaurus_altispinus",48,165.4000000102
"179","Nipponosaurus_sachalinensis",48,155.0500000102
