"","species","nodecount","time"
"1","Leptoceratops_gracilis",2,25.20429164
"2","Protoceratops_andrewsi",3,14.78605846
"3","Zuniceratops_christopheri",4,4.554464976
"4","Turanoceratops_tardabilis",5,4.451565576
"5","Centrosaurus_apertus",7,11.359856563
"6","Albertaceratops_nesmoi",8,18.279514914
"7","Pachyrhinosaurus_lakustai",8,22.661340503
"8","Vagaceratops_irvinensis",7,22.27650038
"9","Kosmoceratops_richardsoni",7,11.283414461
"10","Spiclypeus_shipporum",7,13.257064683
"11","Coahuilaceratops_magnacuerna",8,20.23642501
"12","Utahceratops_gettyi",10,23.282868607
"13","Pentaceratops_sternbergii",10,13.646481777
"14","Agujaceratops_mariscalensis",10,22.52202894
"15","Mojoceratops_perifania",11,16.540477634
"16","Chasmosaurus_belli",12,18.884026766
"17","Chasmosaurus_russelli",12,11
"18","Anchiceratops_ornatus",8,26.162430473
"19","Regaliceratops_peterhewsi",9,24.550750573
"20","Arrhinoceratops_brachyops",10,18.60497263
"21","Ojoceratops_fowleri",11,27.397422943
"22","Titanoceratops_ouranos",11,14.056303073
"23","Nedoceratops_hatcheri",12,25.706438511
"24","Torosaurus_latus",13,22.385004909
"25","Torosaurus_utahensis",13,26.425808537
"26","Triceratops_horridus",13,24.823422096
"27","Triceratops_prorsus",13,22.846581019
