tree.ID,tree,null_DIC,slow_DIC,asym_DIC,null_post_mean_intercept,null_post_mean,null_lower95_CI_intercept,null_upper95_CI_intercept,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean_intercept,slow_post_mean,slow_post_mean_2,slow_lower95_CI_intercept,slow_upper95_CI_intercept,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean_intercept,asym_post_mean_sqrt,asym_lower95_CI_intercept,asym_upper95_CI_intercept,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
1,benson1_FAD.txt,3478.21008353023,3467.030579339061,3468.4465395126495,2.090429692346083,0.003735449577511645,1.9438613563906983,2.233647162298439,0.0027565226264414378,0.004723196434497368,382.4343630546504,0.0022222222222222222,1.7724917195585221,0.012515569508326633,-3.677267317572033e-5,1.5675996985701204,1.972633141456754,0.0086394806712633,0.01749175408258452,-5.743509973399341e-5,-2.1794039639644325e-5,332.26688344256286,0.0022222222222222222,1.7086495264391293,0.08445441676218353,1.5370226902778086,1.9139213690068573,0.06445191544480622,0.10626243142723979,450.0000000000002,0.0022222222222222222
2,benson1_LAD.txt,3489.394936128138,3479.369858325787,3482.0948018632344,2.1490829112273158,0.00349172370802288,1.9967569757282035,2.2859967982803937,0.0025705325533635914,0.004510197875788435,359.00626551264713,0.0022222222222222222,1.8434347330245577,0.012140742167488396,-3.6370646513243324e-5,1.650382466672454,2.008823294767353,0.007764032416162081,0.01622075043269433,-5.2557894377969205e-5,-1.728936331346631e-5,584.555095636757,0.0022222222222222222,1.7975395777193819,0.07929602592372074,1.6272610326814174,2.002803970419336,0.06118990779214073,0.1040973505587317,465.0381307105706,0.0022222222222222222
3,benson1_midpoint.txt,3520.5042741548896,3509.185479987921,3511.7676845049837,2.23023382815901,0.003206211831069115,2.098907519944987,2.3443679546180647,0.0022651775216218084,0.004090922244358808,450.0000000000003,0.0022222222222222222,1.9834726584830993,0.010885863540276451,-3.282858059542883e-5,1.8180034194519976,2.174578816848225,0.007100289425579831,0.015005206005298533,-5.048964521847665e-5,-1.746442103467416e-5,450.00000000000006,0.0022222222222222222,1.9155765034571204,0.07256293564121456,1.7507455015584128,2.0754166053666268,0.054548164560401347,0.0910025932098506,254.17839593594775,0.0022222222222222222
4,benson2_FAD.txt,3442.094602986953,3428.8773414513544,3429.728736368386,2.0552351124232477,0.003909495649587219,1.924557885125978,2.208145865603001,0.0028465451177908108,0.004868112097028643,375.98655672298145,0.0022222222222222222,1.7085041445009785,0.013037312909187904,-3.808673749110388e-5,1.4855772228256683,1.901846651599044,0.007964792603161186,0.01790340147272218,-5.829290603287518e-5,-1.797635923139751e-5,390.7253332434142,0.0022222222222222222,1.6393526467086024,0.08904793511998176,1.4398912223696243,1.8060732720116448,0.06785266268707346,0.10752903810316639,367.605267090178,0.0022222222222222222
5,benson2_LAD.txt,3450.4783975374667,3438.4618495456766,3439.770687422029,2.102862048551114,0.0036036683260261366,1.9667766612656123,2.236155147649697,0.002688968292204663,0.004683565639425069,379.2498808856461,0.0022222222222222222,1.776835610820838,0.012769122418472263,-3.8386284602943813e-5,1.5889267311940785,1.9992854490992613,0.008245368779171258,0.01742054787609959,-5.9254118241369724e-5,-2.0647479686886072e-5,416.7282733633649,0.0022222222222222222,1.738270292949618,0.0820639342816502,1.5563260089038522,1.920087821505149,0.06189212994831905,0.10185412841383368,302.9921531547266,0.0022222222222222222
6,benson2_midpoint.txt,3471.7844985181273,3461.0186365264076,3463.11129434748,2.185831274417654,0.0033470989647034185,2.0658795930139604,2.3079953614942497,0.0024387388257309794,0.004245956813974772,414.87994168832336,0.0022222222222222222,1.9093357935590367,0.011571563944377566,-3.4834180766867775e-5,1.733274932948916,2.0933751410921104,0.0073366777651244774,0.014992269789217971,-5.0966486014658585e-5,-1.9411934772506356e-5,371.4915533443458,0.0022222222222222222,1.856020135216719,0.07558178939555106,1.7020743319299072,2.002102162441588,0.05828899313200964,0.09296614727645647,341.05622905036256,0.0022222222222222222
7,lloyd_FAD.txt,2408.051061263337,2397.092444522388,2397.619391619895,2.159587667698336,0.004541053819027133,2.0028891946712974,2.27415852707054,0.0036103444872424006,0.005655934635797166,449.99999999999994,0.0022222222222222222,1.8361750792346534,0.013373161151698948,-3.826664896034041e-5,1.6197323273154325,2.0530049644003157,0.009180368102533976,0.01795680119539611,-5.567673360928893e-5,-2.0276609575375915e-5,309.9676940065306,0.0022222222222222222,1.7151694998299327,0.09895011243933939,1.5006127183587523,1.8987999572709668,0.0801052901224466,0.1178501109679928,450.0000000000001,0.0022222222222222222
8,lloyd_LAD.txt,2396.70643305352,2386.8079861143815,2388.361585615123,2.176979270044898,0.004281506429611126,2.0451378991128877,2.335133092099568,0.0031755880227137823,0.005285708262817934,450.00000000000006,0.0022222222222222222,1.8762504217389473,0.01269174106020829,-3.630292200632034e-5,1.6743756885116454,2.0591478873539018,0.00847289679950336,0.017740779323503375,-5.440391396405175e-5,-1.6680744010955095e-5,449.9999999999999,0.0022222222222222222,1.7679884190359343,0.09286712615927617,1.5907192738995946,1.9767514224658953,0.07266414572950453,0.11345283577975351,449.99999999999966,0.0022222222222222222
9,lloyd_midpoint.txt,2402.488898536751,2391.6723435242375,2393.633770873424,2.2453608187078538,0.0038842603462850376,2.1160887397709303,2.356611374671047,0.002995288115926087,0.004798138368641958,450.00000000000006,0.0022222222222222222,2.019460552901501,0.010959852974510922,-3.157614566134725e-5,1.8584499185017194,2.189514383455389,0.007374985667411238,0.015120430558454245,-4.815295687876642e-5,-1.4039353118278086e-5,320.95401491792927,0.0022222222222222222,1.9043330134370913,0.0822630806708564,1.7340462482879957,2.0721020336059155,0.06449449047795497,0.10042609040101524,367.87216176847016,0.0022222222222222222
