tree.ID,tree,null_DIC,slow_DIC,asym_DIC,null_post_mean,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean,slow_post_mean_2,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean,asym_post_mean_sqrt,asym_lower95_CI,asym_upper95_CI,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
1,ArbourTree.tre.nex,258.349892752582,245.812214799976,242.454412592116,0.0151302566920686,0.00867477114661597,0.0222484282858204,450,0.00888888888888895,0.0421946834510075,-0.000166995977683402,0.0336207736399956,0.0508415673393756,-0.000237649859627709,-0.000114343645691406,450,0.00222222222222222,-0.00810576232924168,0.331982676371359,-0.0174934205861064,0.00192460730613675,0.22071821798454,0.443230013392167,469.50278864619,0.146666666666667
2,CauTree.tre.nex,757.179146541195,756.474051894544,721.067658745358,0.00740712025620627,0.00296982750296593,0.0123341849684948,470.03522744292,0.00222222222222222,0.0351119162493356,-0.000208630357148094,0.0235178475995781,0.0452909115774673,-0.000283085266346461,-0.00012621634232346,450,0.00222222222222222,-0.034056651598575,0.606515219574069,-0.0387738065328449,-0.0291874052054482,0.539328071601631,0.651121864109882,450,0.00222222222222222
3,ChibaTree.tre.nex,142.885468682202,135.822370120304,132.544159431146,0.0708094306070896,0.0374540486664046,0.104224492235517,450,0.00222222222222222,0.209182791948912,-0.00550101453381428,0.137751433354651,0.278068784289644,-0.00813327277865028,-0.00280843452492263,450,0.00222222222222222,-0.100366108097134,0.889470679748428,-0.180466634159075,-0.0321850613545394,0.543272516035358,1.21028177841799,450,0.0177777777777778
4,CruzadoTree.tre.nex,363.068261466997,344.280084274098,333.925162372573,0.0264215215281799,0.0139542011893354,0.037272432615282,375.028029672889,0.00222222222222222,0.0920707302705741,-0.000818332056368136,0.0760293072089553,0.109772254170821,-0.00104260387888644,-0.000591078758588992,408.757248315653,0.00222222222222222,-0.0321356316001544,0.567897231461956,-0.0536522258516925,-0.0145467956899665,0.43929211809882,0.709507256760844,450,0.00444444444444444
5,GonzalezRigaTree.tre.nex,432.309923791079,433.834366893618,388.330883609931,0.0101031916206986,0.0018839555705199,0.0200740834552562,635.599583283161,0.0311111111111111,0.070312738858492,-0.000513434511477347,0.0530683115648571,0.0850931855238741,-0.00063722014601808,-0.000349873414961621,450,0.00222222222222222,-0.0387101307698391,0.657813792651978,-0.0454718795517692,-0.0310884603823069,0.590081160451518,0.715157934522722,450,0.00222222222222222
6,MallonTree.tre.nex,124.651376858792,120.208199955824,114.944300551372,0.0527211515664779,0.0124728374357801,0.0842389647441451,495.270493526696,0.00888888888888895,0.21316459821199,-0.00553982055638685,0.145537657994282,0.285640117086587,-0.00803166067635175,-0.00274842395447195,450,0.00222222222222222,-0.110483686669911,0.942930409521882,-0.175147888739957,-0.0370046789539629,0.568805242655799,1.2330861008395,449.999999999999,0.00222222222222222
7,RavenTree.tre.nex,112.030161346101,105.656405560587,106.940520234388,0.0148689412983251,0.00105423855711706,0.0266097805288155,450,0.0266666666666666,0.0478050897598081,-0.00022871207240832,0.0346782421402168,0.0593950946058612,-0.000316568598464073,-0.000125509293866344,450,0.00222222222222222,-0.0174324793410568,0.394067150914504,-0.0375706368213287,0.00111988393473439,0.178204626150546,0.594658873902517,450,0.0977777777777778
8,ThompsonTreeExclude.tre.nex,180.006668644851,158.098117012928,152.946530418248,0.0143099223446577,0.00760585955868009,0.0226883718569297,450,0.00444444444444447,0.051216920824433,-0.000260969295697298,0.0424218225452933,0.0591744004341308,-0.000337517119486819,-0.000191766477655619,450,0.00222222222222222,-0.02040146655833,0.443155565139947,-0.031166567485343,-0.011440344977018,0.344261539517902,0.556593070868985,450,0.00222222222222222
